chr	pos	w	Order
chr8	116760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	117040000	3|4|5|6	4
chr8	117080000	18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	23
chr8	117320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	117480000	3	1
chr8	117840000	3|4|5|6|7|8|9	7
chr8	118120000	3|4|5|6|7	5
chr8	118440000	3|4|5|6|7	5
chr8	118520000	7|8|9|10|11|12|13|14|15|16	10
chr8	118560000	17|18|19|20|21	5
chr8	118640000	22|23|24|25|26|27	6
chr8	118720000	3|4|5|6|7|28|29|30|31|32|33|34|35	13
chr8	119080000	3|4|5|6|7|8|9|38|39|40	10
chr8	119240000	3|4|5|11|12|13|14|15|33|34|35|36|37|38|39|40	16
chr8	119440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	119800000	33|34|35|40	4
chr8	119840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|36|37|38|39	34
chr8	120080000	7|8|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr8	120120000	3|4|5|6	4
chr8	120440000	3|4|5|6|7|8|9|10|11|12|13|14|15|40	14
chr8	120600000	3	1
chr8	120640000	4|5|40	3
chr8	120800000	3|28|29|30|34	5
chr8	120960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	121240000	3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	22
chr8	121280000	7	1
chr8	121640000	3|4|5|6|7|8|9|10	8
chr8	121840000	3|4|5	3
chr8	122080000	3|4|5	3
chr8	122240000	3|4	2
chr8	122440000	3|4|5	3
chr8	122640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	123040000	3|4	2
chr8	123080000	6	1
chr8	123160000	3|5|6|7|8|9	6
chr8	123240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	123400000	7|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|32|33|34|35|36|37|38|39|40	30
chr8	123440000	3|4|5|6	4
chr8	123760000	3|4|5|6|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30	20
chr8	123800000	7|8|9|10|11|12|13|14	8
chr8	124040000	3|4|5	3
chr8	124440000	3	1
chr8	124480000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr8	125000000	3|4	2
chr8	125080000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr8	125120000	3	1
chr8	125400000	6	1
chr8	125440000	3|4|5	3
chr8	125720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39	37
chr8	125920000	3|4|5	3
chr8	126280000	3|4|5|6|7|8|9|10|11|12	10
chr8	126560000	3|4|5	3
chr8	126800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	127200000	3|4	2
chr8	127320000	10	1
chr8	127400000	3|4|5|6|7|8|9	7
chr8	127720000	3|5	2
chr8	127760000	4|6|7|8|9|10|11|12|13|14|17|18|19|20|21|22	16
chr8	127840000	12	1
chr8	127880000	14|15|16|17|18|19|22|23|24|25	10
chr8	127920000	3|26	2
chr8	127960000	5|27	2
chr8	128320000	3|4|5|6|7|8|9	7
chr8	128640000	3|4|5|6|7	5
chr8	128680000	8	1
chr8	128920000	3	1
chr8	128960000	4|5|6|7|8	5
chr8	129280000	3|4|5|6|7	5
chr8	129520000	3|4	2
chr8	129560000	5	1
chr8	129720000	3|4|5|6|7|8|9|10	8
chr8	129760000	11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36|37|38|39|40	29
chr8	129920000	3	1
chr8	130120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	130360000	3|4	2
chr8	130720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	130880000	3	1
chr8	131040000	3|4|5|6|7|13	6
chr8	131240000	3	1
chr8	131880000	3|4|5|6|7|8|9|10|11|12	10
chr8	131920000	16	1
chr8	132000000	4|6|9|10|11|13|14|15|16|17|18|19|20|21|22|23	16
chr8	132040000	24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	17
chr8	132160000	6|28|29|30|32|33|34|35|36|37|38|39|40	13
chr8	132200000	3|4	2
chr8	132480000	3|4|5	3
chr8	132680000	3	1
chr8	132800000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr8	132840000	3|4|5	3
chr8	133200000	3|4|5|6|7|22|26|28|29|31|32|33|34|35|36|37|38|39|40	19
chr8	133240000	8|9|10|23|24|25|27|30	8
chr8	133480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	133880000	3	1
chr8	134040000	3|4|5|6|7|8|9|10|11|12|13	11
chr8	134280000	3	1
chr8	134440000	5	1
chr8	134480000	3|4|8|9|10	5
chr8	134680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	134880000	7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	34
chr8	134920000	3|4|5|6	4
chr8	135160000	3	1
chr8	135440000	3|4|5|6|7|8|9|10|11|12|13	11
chr8	135800000	5|6	2
chr8	135840000	7|8	2
chr8	135880000	9	1
chr8	136440000	3|4|5	3
chr8	136720000	4|5|14|15|16|17	6
chr8	136760000	6|7|8|9|10|11|12|13	8
chr8	137320000	4|5	2
chr8	137360000	6|7|8	3
chr8	137400000	10|11	2
chr8	137440000	9	1
chr8	137920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	19
chr8	137960000	22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	19
chr8	138120000	3|4|5|17|18|19|21|22|24|26|27|28|29|30|31|32|33	17
chr8	138720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	138920000	16|17|18|20|23	5
chr8	138960000	3|4|5|6|14|15|19|21	8
chr8	139400000	3|4	2
chr8	139680000	3|4|5|6|8|9|10|11|12	9
chr8	139720000	7	1
chr8	140160000	3|4|5|6|7|8|9|10	8
chr8	140440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	16
chr8	140640000	3|4|5|6|7|8|9|10|11|12|13	11
chr8	140800000	3|4	2
chr8	141200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	141240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	141440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	141480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	141720000	3|4|5	3
chr8	142200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	142240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	142400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	142760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	143040000	3	1
chr8	143080000	4|5	2
chr8	143360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	144000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	144240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	144640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr8	145000000	3|4|5|6|7	5
chr8	145080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	0	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	360000	3	1
chr9	600000	3|4|5	3
chr9	800000	3|4|5|6|7|8|9|10	8
chr9	840000	11|12|14|15	4
chr9	880000	13|16	2
chr9	1000000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19	15
chr9	1040000	3|4	2
chr9	1640000	3|4	2
chr9	1920000	3|4	2
chr9	2120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	2640000	3|4	2
chr9	2840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	3200000	22|23|24|25|26|27|28|29|30|31	10
chr9	3240000	3|4|5|6|7|8|9	7
chr9	3440000	3|4|5	3
chr9	3480000	6|12|13|14|15	5
chr9	3640000	17	1
chr9	3720000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr9	4040000	3|4	2
chr9	4240000	3	1
chr9	4360000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr9	4400000	16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr9	4680000	5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	36
chr9	4760000	3|4	2
chr9	5000000	3|4	2
chr9	5040000	5|9	2
chr9	5080000	6|7|8	3
chr9	5120000	9|40	2
chr9	5160000	10	1
chr9	5440000	3|4|5|6|7|8|9	7
chr9	5600000	3	1
chr9	5640000	4|5|6|7|8|9|10	7
chr9	5760000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr9	5800000	3	1
chr9	6040000	3|4|5|6|7|9|10|32|33|34|38|39|40	13
chr9	6320000	3|4|5|6|8|9|10|28|29	9
chr9	6360000	7|11|12|13|14|30|31|32|33|34|35|36|37|38|39|40	16
chr9	6560000	3|4|5	3
chr9	6760000	3|4|5|6|7|8|9|10|12|14|15|16	12
chr9	6800000	11|13|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	26
chr9	7040000	3|4|5|6|7|8	6
chr9	7240000	3|4	2
chr9	7520000	22|23	2
chr9	7560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	19
chr9	7800000	3	1
chr9	8400000	10|11	2
chr9	8440000	6|7|8|9	4
chr9	8480000	3|4|5	3
chr9	8920000	4|5|6|7|8|9|10	7
chr9	9000000	5|10|11|12	4
chr9	9040000	13|14|15|16	4
chr9	9360000	3|4|5|6|7|8|9|10	8
chr9	9560000	25|26|29|33	4
chr9	9600000	27|30|31|32|34|35|36|37|38|39|40	11
chr9	9800000	3	1
chr9	9960000	32|34|35|36|37|38|39|40	8
chr9	10000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33	30
chr9	10280000	16|17|18|19	4
chr9	10320000	4|5	2
chr9	10360000	3|6|7|8|9	5
chr9	10840000	4|5	2
chr9	11320000	3|4|5	3
chr9	11360000	6|7|8|9|10|11	6
chr9	11920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	11960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	12320000	3	1
chr9	12360000	4|5|6	3
chr9	12680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	15
chr9	12880000	3	1
chr9	13000000	17|18|19|20|21|22|24|25	8
chr9	13040000	3|5|6|7|13|14|15|16	8
chr9	13080000	4|8	2
chr9	13120000	9|13	2
chr9	13200000	10|11|12	3
chr9	13400000	7|8|9|11|12|13|14|15|16	9
chr9	13440000	3|4|5|6|10	5
chr9	13720000	3|4|5|6	4
chr9	14080000	3|4|5|6|7	5
chr9	14440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38	36
chr9	14640000	3	1
chr9	14800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35	33
chr9	14840000	36|37|38|40	4
chr9	14880000	39	1
chr9	15160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	15440000	3|4|5	3
chr9	15480000	6|30|31|34|35|36|37|38|39|40	10
chr9	15640000	3|4|5|6|7|8|9|10|11|12|13|14|15|19|21|22|23|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	32
chr9	15680000	20|25	2
chr9	15720000	9|12|13|14|15|16|17|18|19|21|24	11
chr9	15800000	13|14|15	3
chr9	15840000	3|4|5|6|7|8	6
chr9	16120000	12	1
chr9	16160000	3|4|5|6|7|8|9|10|11	9
chr9	17040000	10|11	2
chr9	17080000	3|4|5|6|7|8|9|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33|35	29
chr9	17120000	32|34	2
chr9	17480000	5|6|7|8|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33|36|37|38|39	24
chr9	17520000	3|4|9|10|11|12|13|14|15|16|32|34|35|40	14
chr9	17800000	3|4|5|6|7	5
chr9	18240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	19
chr9	18440000	3|4	2
chr9	18640000	3	1
chr9	18800000	3|4|5	3
chr9	19040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	19440000	21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	20
chr9	19480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20	18
chr9	19920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|26	20
chr9	20200000	3	1
chr9	20360000	3|4|5|6|7|8|9|10|11	9
chr9	20640000	3|4|5|6	4
chr9	20920000	4	1
chr9	20960000	3|5|6|7	4
chr9	21120000	8|9|10	3
chr9	21160000	3|4|5|6|7|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr9	21520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	21800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|27|28|29|30|31|32|33|34|35|36|37|38|39|40	30
chr9	22000000	3	1
chr9	22240000	3|4|5|37|38|39	6
chr9	22280000	6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|40	32
chr9	22440000	21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	20
chr9	22480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20	18
chr9	22800000	3|4|5|6|7|8	6
chr9	23120000	3|4|5|6	4
chr9	23480000	3|5|10	3
chr9	23520000	4|6|7|8|9	5
chr9	23840000	3|4|5|6|7|8|9|10	8
chr9	24280000	3|4|5|6|7|8	6
chr9	25280000	6	1
chr9	25320000	5	1
chr9	25360000	3|4	2
chr9	25720000	3	1
chr9	25920000	9|10|11|12|13|14|15|16	8
chr9	25960000	3|4|5|6|7|8	6
chr9	26320000	3|4|5	3
chr9	26360000	6|7|8|9	4
chr9	26640000	5	1
chr9	26680000	3|4	2
chr9	26720000	5|6|7|8|9|10|11|12|13	9
chr9	26880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	27280000	36|38|39	3
chr9	27320000	3|4|5|6|7|8|9|10|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37|40	27
chr9	27560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	27720000	3|4	2
chr9	28080000	3|4|5|6|7|8|9|10	8
chr9	28720000	9|10|11|12	4
chr9	28760000	3|4|5|6|7|8	6
chr9	29200000	3|4|5|6|7|8	6
chr9	29240000	9	1
chr9	29680000	3|5	2
chr9	29840000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr9	30800000	3	1
chr9	31000000	19|20	2
chr9	31040000	6|17|18	3
chr9	31080000	5|7|8|9|10|12|13|14|15|16	10
chr9	31120000	3|4	2
chr9	31320000	3|4|5	3
chr9	31800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	15
chr9	31840000	18|19	2
chr9	32360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28	26
chr9	32560000	3|4|6|7|8|9|10|13|14|15|16|17|18|19|20|21|22|23	18
chr9	32600000	5	1
chr9	33000000	3|4|5|6|7|8|9|10|11|12	10
chr9	33280000	3|4|5	3
chr9	33520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	33600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	33760000	3	1
chr9	33920000	3|4|5|6|7	5
chr9	34080000	3|4	2
chr9	34240000	3	1
chr9	34280000	4|5|7|8	4
chr9	34320000	6	1
chr9	34360000	8	1
chr9	34400000	9|10|11|12|13|14|15|16|17|18|19	11
chr9	34640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	23
chr9	34880000	12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|29|30|31	18
chr9	35080000	8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29	22
chr9	35120000	3|4|5|6|7	5
chr9	35480000	3|4|5|6|7|8|9|12|13|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33	25
chr9	35560000	5|7	2
chr9	35600000	6|8|9|10|11	5
chr9	35640000	3|12|13|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37	25
chr9	35760000	3|13|14|15|16|17|18|19|20|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	27
chr9	35920000	3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr9	35960000	4	1
chr9	36200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	36360000	9|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	25
chr9	36400000	3|4|5|6|7|8|10|11|12|13|14|15|16	13
chr9	36600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	36760000	3|4|6|7|8|18|19|20|25|26|27|28|29|30|31|33|34|35|36|37|38|39	22
chr9	37000000	3|4|5|6|31|32|33|34|35|37|39	11
chr9	37440000	20|21|22|23|24|25|26|27|28	9
chr9	37480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19	17
chr9	37880000	5|6|7|8|9|10|11	7
chr9	37920000	3|4	2
chr9	38080000	3	1
chr9	38360000	5	1
chr9	38400000	3	1
chr9	38600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	40880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	41080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	42320000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	42480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	68400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	68600000	3|4	2
chr9	69040000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr9	69200000	3|10|12|15|16|17|18|19	8
chr9	69240000	4|5|6|7|8|9|11|13|14|20	10
chr9	69400000	3|4|7|8|9	5
chr9	69920000	4|5|6|7|8|9	6
chr9	69960000	3|10|11|12|13|14|15|16|17	9
chr9	70120000	3	1
chr9	70280000	3|4|5|6|7|8|9	7
chr9	70680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	70760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	71000000	3|4|5	3
chr9	71280000	3|4|5|6|7|8|9|10|11|12	10
chr9	71480000	12|13	2
chr9	71800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25	23
chr9	72000000	20|21|22|23|24|25|26|27|28|29|30	11
chr9	72040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19	17
chr9	72200000	14|21	2
chr9	72280000	3|4|5|6|7|8|9|10|11|12|13|14	12
chr9	72600000	3|4|5|6	4
chr9	72840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	73080000	3|4	2
chr9	73200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	73680000	3|4|5|6|7|8|9|10|11|12	10
chr9	74000000	5|6|7	3
chr9	74040000	3	1
chr9	74360000	3|4	2
chr9	74560000	3|4	2
chr9	74760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	75000000	3	1
chr9	75120000	30|31|35|36|39	5
chr9	75160000	17|18|19|20|21|22|23|24|25|26|27|28|29|32|33|34|37|38|40	19
chr9	75200000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	14
chr9	75880000	3|4|5|6|7|8|9|10|11|12|13|14|15	13
chr9	75920000	16	1
chr9	76320000	3|4|8|9	4
chr9	76360000	7	1
chr9	76400000	3|4|5|6|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	35
chr9	76720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37	35
chr9	76760000	38|39|40	3
chr9	77000000	3	1
chr9	77160000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	37
chr9	77240000	16|19|20|21|40	5
chr9	77280000	18	1
chr9	77400000	4|5|6|7|8|17|18|28|29|30|31|32|33|34|35|37|38|39|40	19
chr9	77440000	3	1
chr9	77760000	3|4|6|7|8|9|10|11|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	24
chr9	77800000	5	1
chr9	77960000	34|35|36|37|38|39|40	7
chr9	78240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	38
chr9	78360000	10|11|12|13|14|15|16|17|18|19|20|21	12
chr9	78400000	3|4|5|6	4
chr9	78600000	3	1
chr9	78800000	3|4|5|6|7|8	6
chr9	79120000	3|4|5|6|7|8|9	7
chr9	79560000	3|4|5|6|7|8|9|10|11	9
chr9	79720000	5|6	2
chr9	79760000	3|4	2
chr9	79960000	3	1
chr9	80160000	6|7|8|9|10|11|12|16|18|19|20|21|22|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40	29
chr9	80200000	3|4|5|13|14|15|17|23|25	9
chr9	80560000	28|29|30|31|32	5
chr9	80600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27	25
