chr_x	start_x	end_x	chr_y	start_y	end_y	anchor_ID_x	anchor_ID_y	loopID	Benign	Malignant	Consistent_in_benign_or_tumour
chr7	116920000	116930000	chr7	117120000	117140000	8101	8103	8101_8103	0	1	FALSE
chr7	117400000	117420000	chr7	118080000	118090000	8106	8110	8106_8110	0	1	FALSE
chr7	118350000	118370000	chr7	118900000	118940000	8114	8115	8114_8115	0	1	FALSE
chr7	119920000	119930000	chr7	120550000	120570000	8118	8120	8118_8120	0	1	FALSE
chr1	112750000	112760000	chr1	113660000	113700000	812	822	812_822	0	1	FALSE
chr1	112750000	112760000	chr1	113710000	113720000	812	823	812_823	0	1	FALSE
chr7	122210000	122240000	chr7	123140000	123170000	8133	8140	8133_8140	2	1	FALSE
chr7	122550000	122570000	chr7	123340000	123350000	8135	8141	8135_8141	0	1	FALSE
chr7	123690000	123700000	chr7	123850000	123880000	8145	8146	8145_8146	0	1	FALSE
chr7	127340000	127350000	chr7	127510000	127520000	8155	8156	8155_8156	0	1	FALSE
chr7	129350000	129370000	chr7	129470000	129480000	8170	8171	8170_8171	1	1	FALSE
chr7	134130000	134140000	chr7	134340000	134350000	8199	8200	8199_8200	0	1	FALSE
chr7	134760000	134780000	chr7	135150000	135190000	8206	8208	8206_8208	0	1	FALSE
chr7	135270000	135300000	chr7	135610000	135620000	8209	8211	8209_8211	1	1	FALSE
chr7	137640000	137670000	chr7	137850000	137860000	8220	8221	8220_8221	0	1	FALSE
chr7	138050000	138060000	chr7	138720000	138770000	8224	8228	8224_8228	0	1	FALSE
chr7	140170000	140190000	chr7	140310000	140340000	8238	8239	8238_8239	3	1	TRUE
chr7	140500000	140530000	chr7	141640000	141660000	8241	8254	8241_8254	0	1	FALSE
chr7	140670000	140690000	chr7	141640000	141660000	8243	8254	8243_8254	0	1	FALSE
chr7	140700000	140710000	chr7	141640000	141660000	8244	8254	8244_8254	0	1	FALSE
chr7	140800000	140830000	chr7	141520000	141550000	8247	8252	8247_8252	2	1	FALSE
chr7	140800000	140830000	chr7	141640000	141660000	8247	8254	8247_8254	0	1	FALSE
chr7	148270000	148290000	chr7	148950000	148980000	8272	8277	8272_8277	0	1	FALSE
chr7	152870000	152880000	chr7	154500000	154510000	8302	8303	8302_8303	0	1	FALSE
chr7	155790000	155830000	chr7	156720000	156730000	8311	8321	8311_8321	0	1	FALSE
chr8	250000	260000	chr8	930000	960000	8334	8338	8334_8338	0	1	FALSE
chr8	820000	830000	chr8	930000	960000	8337	8338	8337_8338	0	1	FALSE
chr8	1050000	1060000	chr8	1690000	1710000	8340	8341	8340_8341	0	1	FALSE
chr8	2560000	2570000	chr8	2810000	2830000	8346	8348	8346_8348	0	1	FALSE
chr8	3290000	3300000	chr8	3540000	3550000	8349	8350	8349_8350	0	1	FALSE
chr8	4220000	4240000	chr8	4820000	4850000	8351	8354	8351_8354	0	1	FALSE
chr8	4220000	4240000	chr8	4980000	5010000	8351	8355	8351_8355	0	1	FALSE
chr8	4270000	4280000	chr8	4390000	4400000	8352	8353	8352_8353	0	1	FALSE
chr8	5270000	5280000	chr8	5570000	5580000	8356	8359	8356_8359	0	1	FALSE
chr8	5520000	5540000	chr8	5940000	5950000	8358	8361	8358_8361	0	1	FALSE
chr8	5520000	5540000	chr8	6020000	6030000	8358	8362	8358_8362	0	1	FALSE
chr8	6560000	6600000	chr8	6770000	6800000	8364	8366	8364_8366	0	3	TRUE
chr8	8250000	8280000	chr8	8970000	9010000	8367	8376	8367_8376	0	1	FALSE
chr8	8750000	8790000	chr8	8910000	8920000	8372	8374	8372_8374	0	2	FALSE
chr8	9030000	9060000	chr8	9800000	9850000	8377	8384	8377_8384	2	1	FALSE
chr8	9140000	9180000	chr8	9320000	9390000	8379	8381	8379_8381	0	1	FALSE
chr8	11400000	11440000	chr8	11890000	11900000	8395	8398	8395_8398	0	1	FALSE
chr8	13020000	13060000	chr8	13410000	13420000	8401	8404	8401_8404	0	1	FALSE
chr8	13740000	13750000	chr8	14240000	14250000	8406	8407	8406_8407	0	1	FALSE
chr8	15370000	15380000	chr8	16760000	16770000	8408	8415	8408_8415	0	1	FALSE
chr8	15440000	15450000	chr8	15640000	15650000	8409	8411	8409_8411	0	1	FALSE
chr8	15440000	15450000	chr8	16760000	16770000	8409	8415	8409_8415	0	1	FALSE
chr1	116320000	116390000	chr1	116480000	116520000	840	842	840_842	2	1	FALSE
chr8	15540000	15550000	chr8	16760000	16770000	8410	8415	8410_8415	0	1	FALSE
chr8	17310000	17350000	chr8	17480000	17490000	8419	8420	8419_8420	0	1	FALSE
chr8	17310000	17350000	chr8	17690000	17730000	8419	8424	8419_8424	1	2	FALSE
chr8	17550000	17610000	chr8	17840000	17870000	8423	8425	8423_8425	0	1	FALSE
chr8	17690000	17730000	chr8	17840000	17870000	8424	8425	8424_8425	1	1	FALSE
chr8	18040000	18050000	chr8	18780000	18810000	8428	8436	8428_8436	0	1	FALSE
chr8	18120000	18140000	chr8	18550000	18560000	8429	8432	8429_8432	0	1	FALSE
chr8	18900000	18930000	chr8	19030000	19040000	8437	8439	8437_8439	0	1	FALSE
chr8	18900000	18930000	chr8	19120000	19130000	8437	8440	8437_8440	0	1	FALSE
chr8	18900000	18930000	chr8	19220000	19230000	8437	8441	8437_8441	0	1	FALSE
chr8	18900000	18930000	chr8	19340000	19420000	8437	8444	8437_8444	0	1	FALSE
chr8	19250000	19300000	chr8	19750000	19800000	8442	8448	8442_8448	0	1	FALSE
chr8	19250000	19300000	chr8	20110000	20140000	8442	8452	8442_8452	0	1	FALSE
chr8	19340000	19420000	chr8	19860000	19890000	8444	8450	8444_8450	0	1	FALSE
chr8	19590000	19600000	chr8	19750000	19800000	8446	8448	8446_8448	0	1	FALSE
chr8	20220000	20250000	chr8	21860000	21930000	8453	8468	8453_8468	1	2	FALSE
chr8	20220000	20250000	chr8	21980000	21990000	8453	8469	8453_8469	0	1	FALSE
chr8	20400000	20410000	chr8	21860000	21930000	8455	8468	8455_8468	0	1	FALSE
chr8	20420000	20440000	chr8	21210000	21260000	8456	8463	8456_8463	2	1	FALSE
chr8	21030000	21070000	chr8	21860000	21930000	8461	8468	8461_8468	1	2	FALSE
chr8	21860000	21930000	chr8	22040000	22060000	8468	8470	8468_8470	0	1	FALSE
chr8	22040000	22060000	chr8	22140000	22160000	8470	8472	8470_8472	0	2	FALSE
chr8	22400000	22440000	chr8	22890000	22930000	8474	8478	8474_8478	4	3	TRUE
chr8	23250000	23260000	chr8	23400000	23420000	8482	8484	8482_8484	0	1	FALSE
chr8	23270000	23300000	chr8	23400000	23420000	8483	8484	8483_8484	2	1	FALSE
chr8	23460000	23500000	chr8	23580000	23610000	8485	8486	8485_8486	0	2	FALSE
chr8	23680000	23760000	chr8	24180000	24230000	8487	8489	8487_8489	4	3	TRUE
chr8	23680000	23760000	chr8	24430000	24440000	8487	8492	8487_8492	0	1	FALSE
chr8	24890000	24900000	chr8	24980000	24990000	8493	8494	8493_8494	0	1	FALSE
chr8	25160000	25190000	chr8	25430000	25440000	8495	8499	8495_8499	0	1	FALSE
chr8	25160000	25190000	chr8	26070000	26100000	8495	8506	8495_8506	0	2	FALSE
chr8	25550000	25560000	chr8	26070000	26100000	8501	8506	8501_8506	0	1	FALSE
chr8	25910000	25930000	chr8	26070000	26100000	8504	8506	8504_8506	0	2	FALSE
chr8	27850000	27880000	chr8	28310000	28340000	8518	8522	8518_8522	3	2	TRUE
chr8	28480000	28490000	chr8	28590000	28630000	8524	8525	8524_8525	0	3	TRUE
chr8	29040000	29050000	chr8	29990000	30060000	8529	8536	8529_8536	0	1	FALSE
chr8	29130000	29150000	chr8	30140000	30160000	8530	8538	8530_8538	0	1	FALSE
chr8	29340000	29360000	chr8	29720000	29730000	8533	8535	8533_8535	1	2	FALSE
chr8	29340000	29360000	chr8	30140000	30160000	8533	8538	8533_8538	0	1	FALSE
chr8	29450000	29460000	chr8	29990000	30060000	8534	8536	8534_8536	0	1	FALSE
chr8	30180000	30190000	chr8	30550000	30610000	8539	8541	8539_8541	0	1	FALSE
chr1	117440000	117450000	chr1	117860000	117870000	853	856	853_856	0	1	FALSE
chr8	30690000	30700000	chr8	31170000	31190000	8543	8547	8543_8547	0	1	FALSE
chr8	30910000	30940000	chr8	31100000	31110000	8545	8546	8545_8546	2	2	FALSE
chr8	30910000	30940000	chr8	31200000	31210000	8545	8548	8545_8548	0	1	FALSE
chr8	32540000	32580000	chr8	33320000	33360000	8552	8555	8552_8555	3	1	TRUE
chr8	33800000	33810000	chr8	35050000	35060000	8557	8560	8557_8560	0	1	FALSE
chr8	35080000	35090000	chr8	36330000	36340000	8561	8566	8561_8566	0	1	FALSE
chr8	35130000	35140000	chr8	36770000	36780000	8562	8567	8562_8567	0	1	FALSE
chr8	36850000	36880000	chr8	37360000	37400000	8568	8573	8568_8573	0	2	FALSE
chr8	36850000	36880000	chr8	37560000	37570000	8568	8575	8568_8575	0	1	FALSE
chr8	36850000	36880000	chr8	37850000	37860000	8568	8578	8568_8578	0	1	FALSE
chr8	37120000	37190000	chr8	37360000	37400000	8570	8573	8570_8573	0	1	FALSE
chr8	38270000	38280000	chr8	38700000	38730000	8582	8585	8582_8585	0	1	FALSE
chr8	39560000	39570000	chr8	39850000	39860000	8588	8589	8588_8589	0	1	FALSE
chr8	39880000	39890000	chr8	40180000	40210000	8590	8593	8590_8593	0	1	FALSE
chr8	40010000	40050000	chr8	40980000	41020000	8592	8598	8592_8598	2	3	TRUE
chr8	40230000	40270000	chr8	40870000	40880000	8594	8596	8594_8596	0	1	FALSE
chr8	40230000	40270000	chr8	40910000	40930000	8594	8597	8594_8597	1	1	FALSE
chr8	41690000	41710000	chr8	42130000	42150000	8602	8606	8602_8606	3	1	TRUE
chr8	42160000	42190000	chr8	42530000	42540000	8607	8610	8607_8610	0	1	FALSE
chr8	47260000	47330000	chr8	47440000	47450000	8617	8620	8617_8620	0	1	FALSE
chr8	47260000	47330000	chr8	47490000	47530000	8617	8621	8617_8621	1	2	FALSE
chr8	47370000	47380000	chr8	47710000	47770000	8619	8624	8619_8624	0	1	FALSE
chr8	48100000	48120000	chr8	48900000	48950000	8628	8637	8628_8637	2	1	FALSE
chr8	48300000	48330000	chr8	48580000	48590000	8631	8634	8631_8634	0	1	FALSE
chr8	51990000	52030000	chr8	52500000	52510000	8644	8648	8644_8648	0	1	FALSE
chr8	52920000	52980000	chr8	53570000	53580000	8652	8659	8652_8659	0	1	FALSE
chr8	52920000	52980000	chr8	53660000	53670000	8652	8660	8652_8660	0	1	FALSE
chr8	52920000	52980000	chr8	53980000	54020000	8652	8666	8652_8666	2	1	FALSE
chr8	52920000	52980000	chr8	54140000	54190000	8652	8667	8652_8667	2	2	FALSE
chr8	53240000	53280000	chr8	53690000	53700000	8655	8661	8655_8661	0	1	FALSE
chr8	55580000	55590000	chr8	56010000	56040000	8669	8671	8669_8671	0	1	FALSE
chr8	58100000	58110000	chr8	58300000	58320000	8687	8688	8687_8688	0	1	FALSE
chr8	58710000	58740000	chr8	60030000	60070000	8691	8696	8691_8696	0	1	FALSE
chr8	58800000	58830000	chr8	59010000	59020000	8692	8693	8692_8693	1	1	FALSE
chr8	60410000	60440000	chr8	60630000	60640000	8699	8703	8699_8703	0	1	FALSE
chr8	60410000	60440000	chr8	60840000	60860000	8699	8707	8699_8707	0	1	FALSE
chr1	9940000	9970000	chr1	10470000	10480000	86	90	86_90	0	1	FALSE
chr8	60520000	60530000	chr8	61010000	61040000	8700	8708	8700_8708	0	1	FALSE
chr8	60630000	60640000	chr8	61080000	61110000	8703	8710	8703_8710	0	1	FALSE
chr8	61620000	61630000	chr8	62980000	63010000	8711	8719	8711_8719	0	1	FALSE
chr8	61650000	61660000	chr8	62980000	63010000	8712	8719	8712_8719	0	1	FALSE
chr8	61790000	61820000	chr8	62760000	62770000	8713	8716	8713_8716	0	1	FALSE
chr8	61790000	61820000	chr8	62900000	62910000	8713	8717	8713_8717	0	1	FALSE
chr8	64560000	64590000	chr8	65380000	65390000	8726	8729	8726_8729	0	1	FALSE
chr8	65750000	65770000	chr8	66020000	66040000	8732	8734	8732_8734	0	2	FALSE
chr8	65750000	65770000	chr8	66410000	66430000	8732	8737	8732_8737	0	1	FALSE
chr8	65820000	65840000	chr8	66410000	66430000	8733	8737	8733_8737	0	1	FALSE
chr8	67500000	67510000	chr8	67770000	67780000	8744	8745	8744_8745	0	1	FALSE
chr8	69650000	69690000	chr8	70570000	70580000	8754	8760	8754_8760	0	1	FALSE
chr8	69650000	69690000	chr8	70660000	70670000	8754	8762	8754_8762	0	1	FALSE
chr1	147270000	147280000	chr1	147880000	147900000	875	884	875_884	0	1	FALSE
chr8	70730000	70750000	chr8	71780000	71840000	8763	8766	8763_8766	1	2	FALSE
chr8	72310000	72330000	chr8	72920000	72960000	8769	8770	8769_8770	2	2	FALSE
chr8	72310000	72330000	chr8	73150000	73160000	8769	8771	8769_8771	0	1	FALSE
chr8	72310000	72330000	chr8	73170000	73180000	8769	8772	8769_8772	0	1	FALSE
chr8	73490000	73510000	chr8	73640000	73660000	8775	8776	8775_8776	0	1	FALSE
chr8	74840000	74880000	chr8	75250000	75270000	8785	8787	8785_8787	0	1	FALSE
chr8	78750000	78760000	chr8	79610000	79620000	8795	8799	8795_8799	0	1	FALSE
chr8	78960000	78980000	chr8	79340000	79350000	8797	8798	8797_8798	0	1	FALSE
chr8	78960000	78980000	chr8	79650000	79660000	8797	8800	8797_8800	0	1	FALSE
chr8	80220000	80280000	chr8	81220000	81250000	8806	8811	8806_8811	0	1	FALSE
chr8	81260000	81290000	chr8	81580000	81590000	8812	8814	8812_8814	0	1	FALSE
chr8	81770000	81780000	chr8	81870000	81880000	8816	8817	8816_8817	0	1	FALSE
chr8	85290000	85320000	chr8	85960000	86010000	8822	8824	8822_8824	0	2	FALSE
chr8	86860000	86870000	chr8	87540000	87550000	8830	8831	8830_8831	0	1	FALSE
chr8	89240000	89260000	chr8	89600000	89610000	8832	8833	8832_8833	1	1	FALSE
chr8	93810000	93840000	chr8	94330000	94370000	8849	8853	8849_8853	0	1	FALSE
chr8	94890000	94910000	chr8	95020000	95070000	8856	8859	8856_8859	2	1	FALSE
chr8	94890000	94910000	chr8	95230000	95260000	8856	8861	8856_8861	0	1	FALSE
chr8	95280000	95320000	chr8	96140000	96150000	8862	8866	8862_8866	0	1	FALSE
chr8	95280000	95320000	chr8	96160000	96170000	8862	8867	8862_8867	0	1	FALSE
chr8	96320000	96350000	chr8	96490000	96500000	8869	8871	8869_8871	0	1	FALSE
chr8	96490000	96500000	chr8	96920000	96930000	8871	8872	8871_8872	0	1	FALSE
chr8	97590000	97620000	chr8	98020000	98070000	8877	8883	8877_8883	2	1	FALSE
chr1	150150000	150200000	chr1	150970000	151030000	887	900	887_900	0	1	FALSE
chr8	97850000	97890000	chr8	98000000	98010000	8881	8882	8881_8882	0	1	FALSE
chr8	98160000	98180000	chr8	98920000	98950000	8885	8892	8885_8892	0	1	FALSE
chr8	98520000	98530000	chr8	99910000	99920000	8888	8897	8888_8897	0	1	FALSE
chr8	98560000	98580000	chr8	99340000	99350000	8889	8894	8889_8894	0	1	FALSE
chr1	150260000	150270000	chr1	150970000	151030000	888	900	888_900	0	1	FALSE
chr8	98710000	98720000	chr8	98990000	99000000	8891	8893	8891_8893	0	1	FALSE
chr8	98920000	98950000	chr8	99850000	99860000	8892	8895	8892_8895	0	1	FALSE
chr1	150300000	150310000	chr1	150840000	150850000	889	898	889_898	0	1	FALSE
chr1	10180000	10190000	chr1	10320000	10330000	88	89	88_89	0	1	FALSE
chr8	100610000	100620000	chr8	101160000	101170000	8906	8913	8906_8913	0	1	FALSE
chr8	100670000	100690000	chr8	100810000	100870000	8907	8909	8907_8909	0	2	FALSE
chr1	150330000	150360000	chr1	150970000	151030000	890	900	890_900	0	1	FALSE
chr8	102180000	102250000	chr8	102800000	102840000	8923	8929	8923_8929	1	1	FALSE
chr8	102610000	102620000	chr8	102800000	102840000	8927	8929	8927_8929	0	1	FALSE
chr1	150450000	150480000	chr1	150600000	150630000	893	896	893_896	0	1	FALSE
chr1	150450000	150480000	chr1	150910000	150950000	893	899	893_899	0	2	FALSE
chr1	150450000	150480000	chr1	150970000	151030000	893	900	893_900	0	1	FALSE
chr8	104750000	104820000	chr8	105700000	105720000	8944	8947	8944_8947	0	1	FALSE
chr8	105900000	105940000	chr8	106540000	106560000	8950	8954	8950_8954	2	1	FALSE
chr8	105900000	105940000	chr8	106830000	106860000	8950	8958	8950_8958	0	1	FALSE
chr8	106700000	106710000	chr8	106830000	106860000	8956	8958	8956_8958	0	1	FALSE
chr8	106760000	106770000	chr8	107770000	107790000	8957	8961	8957_8961	0	1	FALSE
chr1	150540000	150560000	chr1	150970000	151030000	895	900	895_900	1	1	FALSE
chr8	108060000	108090000	chr8	108260000	108280000	8964	8965	8964_8965	0	1	FALSE
chr8	108260000	108280000	chr8	108500000	108510000	8965	8966	8965_8966	0	1	FALSE
chr8	109340000	109370000	chr8	109690000	109740000	8972	8976	8972_8976	2	2	FALSE
chr8	111960000	111970000	chr8	112390000	112400000	8984	8985	8984_8985	0	1	FALSE
chr8	112790000	112800000	chr8	113430000	113440000	8987	8988	8987_8988	1	1	FALSE
chr8	115500000	115510000	chr8	116430000	116470000	8990	8996	8990_8996	0	1	FALSE
chr8	115530000	115540000	chr8	116430000	116470000	8991	8996	8991_8996	0	1	FALSE
chr8	115650000	115660000	chr8	116430000	116470000	8993	8996	8993_8996	2	1	FALSE
chr8	116430000	116470000	chr8	116710000	116720000	8996	8997	8996_8997	0	1	FALSE
chr8	116770000	116800000	chr8	117300000	117320000	8998	9002	8998_9002	1	1	FALSE
chr8	116810000	116820000	chr8	117300000	117320000	8999	9002	8999_9002	0	1	FALSE
chr1	2190000	2220000	chr1	2310000	2320000	8	9	8_9	0	1	FALSE
chr8	117480000	117500000	chr8	118100000	118150000	9004	9007	9004_9007	1	1	FALSE
chr8	117480000	117500000	chr8	118400000	118430000	9004	9008	9004_9008	0	1	FALSE
chr8	117600000	117610000	chr8	118100000	118150000	9005	9007	9005_9007	0	1	FALSE
chr8	118730000	118770000	chr8	119420000	119440000	9009	9012	9009_9012	0	1	FALSE
chr8	119050000	119080000	chr8	119420000	119440000	9010	9012	9010_9012	0	1	FALSE
chr8	120100000	120140000	chr8	120350000	120360000	9018	9019	9018_9019	0	1	FALSE
chr8	120440000	120470000	chr8	120860000	120870000	9022	9023	9022_9023	0	1	FALSE
chr8	120960000	120990000	chr8	122440000	122450000	9025	9036	9025_9036	0	1	FALSE
chr1	151080000	151090000	chr1	151240000	151250000	902	905	902_905	0	1	FALSE
chr8	121640000	121660000	chr8	122550000	122580000	9031	9038	9031_9038	0	1	FALSE
chr8	122660000	122690000	chr8	123020000	123040000	9041	9044	9041_9044	0	1	FALSE
chr8	122660000	122690000	chr8	123050000	123070000	9041	9045	9041_9045	1	1	FALSE
chr8	122660000	122690000	chr8	123210000	123230000	9041	9047	9041_9047	1	1	FALSE
chr8	122720000	122730000	chr8	123020000	123040000	9042	9044	9042_9044	0	1	FALSE
chr8	123460000	123500000	chr8	124400000	124440000	9048	9055	9048_9055	1	2	FALSE
chr8	123520000	123530000	chr8	123680000	123780000	9049	9050	9049_9050	0	1	FALSE
chr8	123680000	123780000	chr8	124400000	124440000	9050	9055	9050_9055	3	1	TRUE
chr8	125990000	126000000	chr8	126270000	126280000	9065	9066	9065_9066	0	1	FALSE
chr8	126300000	126310000	chr8	126790000	126810000	9067	9069	9067_9069	0	1	FALSE
chr8	126830000	126880000	chr8	128630000	128680000	9070	9081	9070_9081	0	2	FALSE
chr8	127710000	127770000	chr8	129520000	129540000	9074	9085	9074_9085	0	1	FALSE
chr8	127710000	127770000	chr8	129670000	129690000	9074	9086	9074_9086	1	3	TRUE
chr8	128760000	128770000	chr8	129710000	129720000	9082	9087	9082_9087	0	1	FALSE
chr8	130200000	130230000	chr8	130580000	130590000	9093	9094	9093_9094	0	1	FALSE
chr8	130750000	130760000	chr8	131790000	131810000	9096	9099	9096_9099	0	1	FALSE
chr8	130770000	130780000	chr8	131820000	131830000	9097	9100	9097_9100	0	1	FALSE
chr8	132180000	132210000	chr8	132650000	132660000	9101	9104	9101_9104	1	1	FALSE
chr8	134460000	134490000	chr8	134850000	134890000	9117	9120	9117_9120	1	1	FALSE
chr8	135430000	135480000	chr8	136700000	136730000	9123	9128	9123_9128	2	3	TRUE
chr8	135870000	135880000	chr8	136740000	136750000	9125	9129	9125_9129	0	1	FALSE
chr8	136130000	136140000	chr8	136380000	136390000	9126	9127	9126_9127	0	1	FALSE
chr8	139000000	139040000	chr8	140090000	140170000	9136	9141	9136_9141	0	1	FALSE
chr8	140520000	140530000	chr8	140630000	140640000	9144	9145	9144_9145	0	1	FALSE
chr8	140670000	140690000	chr8	141160000	141200000	9146	9150	9146_9150	1	1	FALSE
chr8	141050000	141090000	chr8	141320000	141360000	9148	9152	9148_9152	1	2	FALSE
chr8	141100000	141110000	chr8	141320000	141360000	9149	9152	9149_9152	0	1	FALSE
chr1	152040000	152070000	chr1	152120000	152180000	914	917	914_917	0	1	FALSE
chr8	141470000	141510000	chr8	142610000	142630000	9153	9158	9153_9158	0	2	FALSE
chr8	143370000	143390000	chr8	143710000	143720000	9161	9163	9161_9163	0	1	FALSE
chr8	143970000	143990000	chr8	144090000	144100000	9164	9165	9164_9165	1	1	FALSE
chr1	152100000	152110000	chr1	152440000	152470000	916	919	916_919	0	1	FALSE
chr9	3240000	3250000	chr9	4310000	4400000	9187	9194	9187_9194	0	1	FALSE
chr9	4310000	4400000	chr9	4610000	4620000	9194	9195	9194_9195	0	2	FALSE
chr9	7050000	7060000	chr9	7530000	7540000	9210	9211	9210_9211	0	1	FALSE
chr9	9600000	9620000	chr9	9780000	9800000	9214	9215	9214_9215	2	2	FALSE
chr9	13090000	13100000	chr9	14410000	14450000	9220	9232	9220_9232	0	1	FALSE
chr9	13660000	13680000	chr9	14340000	14390000	9225	9231	9225_9231	0	1	FALSE
chr9	17070000	17080000	chr9	17440000	17470000	9248	9251	9248_9251	1	1	FALSE
chr1	153510000	153520000	chr1	153740000	153770000	924	928	924_928	1	1	FALSE
chr9	17130000	17140000	chr9	17440000	17470000	9250	9251	9250_9251	0	1	FALSE
chr9	17520000	17550000	chr9	17780000	17790000	9252	9255	9252_9255	1	1	FALSE
chr9	17660000	17670000	chr9	18160000	18170000	9253	9258	9253_9258	0	1	FALSE
chr9	18240000	18270000	chr9	18420000	18460000	9260	9261	9260_9261	1	1	FALSE
chr9	19900000	19950000	chr9	20610000	20650000	9269	9271	9269_9271	1	1	FALSE
chr9	20330000	20380000	chr9	21100000	21120000	9270	9275	9270_9275	0	1	FALSE
chr1	153650000	153680000	chr1	153740000	153770000	927	928	927_928	0	1	FALSE
chr9	22800000	22820000	chr9	23080000	23090000	9291	9292	9291_9292	0	1	FALSE
chr1	153790000	153820000	chr1	154230000	154240000	929	932	929_932	0	1	FALSE
chr1	153790000	153820000	chr1	154250000	154260000	929	933	929_933	0	1	FALSE
chr9	35640000	35650000	chr9	35870000	35890000	9325	9327	9325_9327	0	1	FALSE
chr9	36860000	36890000	chr9	37260000	37280000	9334	9336	9334_9336	0	1	FALSE
chr9	37480000	37490000	chr9	38340000	38420000	9338	9346	9338_9346	1	1	FALSE
chr9	70630000	70660000	chr9	70920000	70940000	9367	9369	9367_9369	0	1	FALSE
chr9	71350000	71360000	chr9	71760000	71830000	9372	9375	9372_9375	0	1	FALSE
chr9	72030000	72080000	chr9	72580000	72620000	9378	9382	9378_9382	0	1	FALSE
chr9	72250000	72310000	chr9	73010000	73110000	9379	9388	9379_9388	1	1	FALSE
chr1	154470000	154490000	chr1	154860000	154900000	937	941	937_941	0	2	FALSE
chr9	72360000	72380000	chr9	72580000	72620000	9380	9382	9380_9382	1	2	FALSE
chr1	154500000	154510000	chr1	155150000	155160000	938	945	938_945	0	1	FALSE
chr9	73230000	73240000	chr9	73560000	73580000	9390	9394	9390_9394	0	1	FALSE
chr9	73370000	73380000	chr9	74550000	74560000	9393	9397	9393_9397	0	1	FALSE
chr9	74770000	74790000	chr9	75030000	75050000	9399	9401	9399_9401	2	1	FALSE
chr1	154540000	154580000	chr1	155060000	155070000	939	943	939_943	0	3	TRUE
chr9	75190000	75210000	chr9	75840000	75890000	9403	9406	9403_9406	1	1	FALSE
chr9	75190000	75210000	chr9	76290000	76340000	9403	9407	9403_9407	1	1	FALSE
