Protein Group	Gene	Protein name	CPCG0268	CPCG0366	CPCG0255	CPCG0258	CPCG0324	CPCG0246	CPCG0342	CPCG0336	CPCG0339	CPCG0331	CPCG0346	CPCG0365	CPCG0345
Q9Y3C6	PPIL1	Peptidyl-prolyl cis-trans isomerase-like 1	25.55471446	27.17310592	28.47816015	28.9596548	26.53731699	25.89121845	27.29638977	28.82115784	27.74899096	28.46974152	28.85706074	27.89430799	26.97049643
Q9Y3C8	UFC1	Ubiquitin-fold modifier-conjugating enzyme 1	27.33942645	28.45690574	28.14293447	27.63558825	27.90270185	28.05601308	28.01315444	28.76572945	28.77406338	27.99531932	28.54569336	27.45005278	28.0825911
Q9Y3D0	FAM96B	Mitotic spindle-associated MMXD complex subunit MIP18	27.97998486	21.88733594	27.16884139	27.01458867	29.75750693	29.08663135	23.63365417	23.05407472	26.53205208	25.5616544	24.71712181	25.20352048	23.99489679
Q9Y3D2	MSRB2	"Methionine-R-sulfoxide reductase B2, mitochondrial"	24.38830444	23.02653991	25.76303815	23.99744369	25.779822	NA	22.93536066	25.90705914	25.29641766	25.78043856	24.75637394	23.93103548	23.54600405
Q9Y3D3;Q9Y3D3-2	MRPS16	"28S ribosomal protein S16, mitochondrial"	22.70910999	24.57465206	24.19515646	22.9810435	23.51331644	23.44417413	24.71760642	25.20604204	27.37049982	25.95841726	22.39534211	24.57524302	26.11599115
Q9Y3D5	MRPS18C	"28S ribosomal protein S18c, mitochondrial"	21.63718874	21.74115143	22.43818479	21.76815123	23.00458052	23.57280624	14.44782857	22.86350375	23.78281055	26.49501505	22.04841015	23.08323724	26.13447706
Q9Y3D6	FIS1	Mitochondrial fission 1 protein	28.71338378	27.43060301	28.79418979	28.50316875	29.26355093	28.51254303	28.71554235	28.02532323	29.26657988	28.85188369	28.36641645	28.99664102	28.69540369
Q9Y3D9	MRPS23	"28S ribosomal protein S23, mitochondrial"	24.18316028	24.8504756	27.46015154	26.4586951	27.65027475	27.70030281	23.39170314	28.38238567	28.70218413	27.34583143	25.71948846	27.26917408	25.52902637
Q9Y3E0	GOLT1B	Vesicle transport protein GOT1B	29.20774322	29.04329345	29.10727417	28.57684128	28.19232644	29.52493547	27.5204319	27.76479685	28.98675887	26.50219739	27.01240186	27.65992089	28.31669197
Q9Y3E1	HDGFRP3	Hepatoma-derived growth factor-related protein 3	27.41733081	29.45124662	27.28798542	28.29135503	29.10991936	26.07320468	28.78906245	28.95776257	29.71751836	28.24952157	29.39678299	28.15633639	28.77455542
Q9Y3E2	BOLA1	BolA-like protein 1	22.45697918	NA	24.79734111	24.19562735	26.52839719	NA	24.71256084	25.30515577	NA	23.01816809	23.29426485	22.12139435	23.42398923
Q9Y3E5	PTRH2	"Peptidyl-tRNA hydrolase 2, mitochondrial"	26.12387687	27.14314688	26.98828418	26.81259874	27.21040347	26.34571838	25.74134766	27.04590202	26.64816021	26.38842785	26.55215541	26.16735908	25.88733141
Q9Y3E7;Q9Y3E7-3;Q9Y3E7-2;Q9Y3E7-4	CHMP3	Charged multivesicular body protein 3	27.11629324	26.26684252	26.20522897	25.85076182	25.12204399	23.44827602	25.81060083	26.17512946	26.47282145	23.19397571	25.31645297	25.95854857	26.83954199
Q9Y3F4;Q9Y3F4-2	STRAP	Serine-threonine kinase receptor-associated protein	28.0504455	28.45565493	28.54710777	28.12036519	28.80643046	28.52260195	28.31412515	28.52421554	28.36575156	27.85948766	28.54688603	27.85684971	28.21525584
Q9Y3I0	RTCB	tRNA-splicing ligase RtcB homolog	29.92624343	30.59613897	30.2936394	30.57037297	31.37270815	29.95142445	30.31213702	31.14631453	30.55127743	30.52023986	30.76731399	30.32708167	30.40842957
Q9Y3I1;Q9Y3I1-3;Q9Y3I1-2	FBXO7	F-box only protein 7	24.933607	25.88599323	25.15307271	25.77244545	25.91837188	25.08056478	25.76612327	26.22037903	25.27865737	25.41988866	25.13763979	25.64766324	25.58204319
Q9Y3L3;Q9Y3L3-2	SH3BP1	SH3 domain-binding protein 1	25.50547281	25.84344628	22.48868155	25.12110656	24.34764465	25.20871745	23.88766964	22.61642414	23.66837105	23.60784203	25.25510605	22.35151695	24.85233919
Q9Y3L5	RAP2C	Ras-related protein Rap-2c	24.12681716	26.26374357	24.4202835	25.40033535	25.41134839	25.31451666	25.55676474	25.72073207	24.70422966	24.72952268	22.53521255	21.42059339	26.08463708
Q9Y3P4	RHBDD3	Rhomboid domain-containing protein 3	NA	44.25983742	NA	NA	22.50304149	NA	NA	NA	NA	NA	NA	NA	15.40448677
Q9Y3P9;Q9Y3P9-2;Q9Y3P9-3;Q9Y3P9-4	RABGAP1	Rab GTPase-activating protein 1	26.59640248	26.96015403	26.17911515	25.67244527	25.87120674	26.44596447	26.47716572	26.15690518	26.54086381	26.54921669	25.83498003	26.1246967	26.00206653
Q9Y3Q0	NAALAD2	N-acetylated-alpha-linked acidic dipeptidase 2	NA	NA	16.43407663	NA	11.75366891	13.24367185	NA	16.92534267	NA	NA	NA	15.89390123	NA
Q9Y3Q3;Q9Y3Q3-2	TMED3	Transmembrane emp24 domain-containing protein 3	24.98050004	26.7439673	26.06038683	25.92368056	27.06846645	27.85552127	24.42466391	27.62589685	27.05000752	25.32561954	28.28399205	25.65733557	26.59316266
Q9Y3Q8;Q9Y3Q8-2	TSC22D4	TSC22 domain family protein 4	23.66823653	25.55548718	25.21674947	25.39290541	27.16899957	NA	22.73848631	24.81891949	22.21133634	25.51833838	25.8434819	26.05321285	24.6393707
Q9Y3R5-2;Q9Y3R5	DOPEY2	Protein dopey-2	29.04274291	29.64610557	31.54575863	29.39658783	28.77724928	31.17948477	28.87744099	28.99427964	29.8964208	29.63386973	30.1671548	30.45159251	28.94274498
Q9Y3S1-2;Q9Y3S1-4;Q9Y3S1;Q9Y3S1-3	WNK2	Serine/threonine-protein kinase WNK2	25.2183624	24.85339051	23.94434811	24.1458444	25.07956162	NA	23.12319149	23.65911165	15.53687699	25.04311321	21.47496663	21.69119436	25.89288022
Q9Y3S2	ZNF330	Zinc finger protein 330	23.38427128	23.83720207	NA	23.05686259	NA	24.31100951	23.01837	24.11756734	23.84969437	19.68109305	NA	23.24449116	27.45196322
Q9Y3T9	NOC2L	Nucleolar complex protein 2 homolog	21.63720445	25.00982211	24.12712531	24.77789563	24.19964643	24.58934869	15.72701245	24.68608812	23.91927605	21.58150187	25.72865551	24.02697015	24.67465282
Q9Y3U8	RPL36	60S ribosomal protein L36	28.65181479	29.13049605	28.9391548	29.08928852	29.55962547	27.4634801	28.21499501	28.86113423	28.40462181	28.95540958	28.86330773	28.58687313	28.45386343
Q9Y3X0	CCDC9	Coiled-coil domain-containing protein 9	16.18329225	19.21094502	18.18908784	19.7199457	NA	NA	14.67798083	18.4075616	16.26326507	19.56062403	19.83298674	18.01618527	19.29904985
Q9Y3Y2-4;Q9Y3Y2;Q9Y3Y2-3	CHTOP	Chromatin target of PRMT1 protein	26.24688279	26.25594092	24.61928053	26.90619499	27.43033214	NA	24.49701311	25.80888099	13.82186781	24.01064708	25.20514614	24.80850484	25.70471972
Q9Y3Z3;Q9Y3Z3-2;Q9Y3Z3-4;Q9Y3Z3-3	SAMHD1	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	30.41024694	30.07125136	29.98214337	29.94141863	30.61401551	29.35422091	30.12537202	29.62040909	29.62347681	29.85999348	30.51464587	28.74799005	29.40025276
Q9Y426-3;Q9Y426;Q9Y426-2	C2CD2	C2 domain-containing protein 2	25.50744688	26.76772239	28.99826318	25.76141064	25.57957912	26.85199159	26.66748795	28.0941085	27.90217038	27.89014477	27.35147482	28.27765637	28.01712528
Q9Y446	PKP3	Plakophilin-3	29.12571912	29.6057758	29.07266802	29.65487208	29.75026545	29.57973783	27.7040235	29.27680918	28.65795318	29.14926572	29.57297494	29.35529335	29.13507499
Q9Y450;Q9Y450-4	HBS1L	HBS1-like protein	25.22471865	24.5564605	25.17412442	25.41432935	25.17829847	24.90349363	24.73709076	25.31688866	25.46874701	24.54513605	23.99031795	25.74625368	25.2923773
Q9Y478	PRKAB1	5-AMP-activated protein kinase subunit beta-1	26.71458521	27.23491355	26.85506139	26.93606946	25.56346153	27.01091152	26.97542861	23.2514405	25.01959876	25.68393599	24.96130847	26.64834608	25.01325392
Q9Y484;Q9Y484-3;Q9Y484-2	WDR45	WD repeat domain phosphoinositide-interacting protein 4	23.64816636	23.26228376	23.71153612	NA	17.05947224	17.23651003	NA	NA	NA	20.80491095	23.43131657	NA	NA
Q9Y485	DMXL1	DmX-like protein 1	28.21398163	27.46887938	30.24558247	28.14367114	27.3301759	30.07698383	28.03085234	28.53215122	29.03952129	28.39307985	28.34460381	29.30216084	28.40774763
Q9Y487	ATP6V0A2	V-type proton ATPase 116 kDa subunit a isoform 2	21.83387814	24.12786693	19.75579901	22.22514371	21.67363254	24.39001147	23.78955935	22.63182942	25.05959712	24.28123322	23.10031412	20.46505008	22.76166933
Q9Y490	TLN1	Talin-1	35.40081528	34.81531518	34.45134731	34.77159838	35.14950781	34.58807436	34.86986704	34.77762774	34.38535588	34.66150169	34.3689708	34.38853124	34.86248326
Q9Y496	KIF3A	Kinesin-like protein KIF3A	NA	NA	NA	23.19663664	20.19893663	18.96842198	24.04656786	NA	24.38449963	19.95894548	NA	23.30324322	15.88568532
Q9Y4A5-2;Q9Y4A5	TRRAP	Transformation/transcription domain-associated protein	25.66510367	27.91847377	26.58338744	26.26422266	26.60394465	26.63442648	25.97820455	26.57817053	25.71576704	27.44531935	25.34632341	27.07308977	26.87310726
Q9Y4B6-2;Q9Y4B6;Q9Y4B6-3	VPRBP	Protein VPRBP	19.12419687	21.60430369	23.92777584	22.35545895	22.27318022	24.54549915	22.55850985	20.86442464	20.54920135	19.7615816	19.90568435	21.51130661	23.70042787
Q9Y4C2;Q9Y4C2-2	TCAF1	TRPM8 channel-associated factor 1	21.66811743	24.54189182	23.1213565	22.58993576	21.51572736	22.81788356	23.30060961	23.51150551	25.76181098	24.4312268	23.81912398	24.9707171	27.33128175
Q9Y4C8	RBM19	Probable RNA-binding protein 19	21.87313385	22.24383598	22.63145991	22.31755605	21.46842768	22.14484557	22.68465424	21.95626414	NA	22.57439043	16.4067708	22.79264618	22.72387635
Q9Y4D1-2;Q9Y4D1;Q9Y4D1-3	DAAM1	Disheveled-associated activator of morphogenesis 1	21.56471127	24.83906806	22.29319697	24.15572096	23.31776603	NA	21.57561023	21.31955063	21.88024204	23.02887885	25.52745485	22.32437496	23.21625287
Q9Y4D8-4;Q9Y4D8;Q9Y4D8-2;Q9Y4D8-3	HECTD4	Probable E3 ubiquitin-protein ligase HECTD4	27.24661865	26.84140624	26.32429021	26.53371561	26.98759631	26.73810615	27.28790866	26.93837715	26.41639637	26.98460892	27.34792917	27.28077512	27.47331739
Q9Y4D8-5	HECTD4	Probable E3 ubiquitin-protein ligase HECTD4	NA	NA	NA	NA	16.66827846	17.32565782	NA	NA	NA	18.49328065	NA	NA	15.4881638
Q9Y4E1-2;Q9Y4E1-6;Q9Y4E1;Q9Y4E1-4;Q9Y4E1-5;Q9Y4E1-3;Q5SRD0	FAM21C	WASH complex subunit FAM21C	NA	16.44504585	15.66929	15.31379772	NA	NA	15.40923676	17.27676426	NA	16.78553433	18.13760748	16.16289493	19.9468765
Q9Y4E5-2;Q9Y4E5	ZNF451	Zinc finger protein 451	NA	18.89015859	NA	NA	15.28873347	9.884132206	NA	19.5101269	NA	NA	18.74760451	NA	NA
Q9Y4E6-2;Q9Y4E6	WDR7	WD repeat-containing protein 7	24.02935438	23.15801489	25.88225547	23.33980354	23.37864615	25.83199646	25.49932481	24.60446026	26.20265882	24.71602936	23.98002219	25.0105489	23.11734234
Q9Y4E8-2;Q9Y4E8-3;Q9Y4E8;Q9Y4E8-4	USP15	Ubiquitin carboxyl-terminal hydrolase 15	26.87260504	26.88414872	26.66212038	27.8292871	26.3847409	26.0420407	26.83062508	27.05283917	27.34120027	26.56794645	27.24486176	27.281271	26.77695685
Q9Y4F1;Q9Y4F1-2;Q9Y4F1-3	FARP1	"FERM, RhoGEF and pleckstrin domain-containing protein 1"	30.08300493	29.21856995	28.64412122	29.43041041	29.56658679	30.35575505	29.03977899	29.81824914	29.17930306	29.76524736	29.35820463	29.54855809	29.07815889
Q9Y4F5-3;Q9Y4F5;Q9Y4F5-2	CEP170B	Centrosomal protein of 170 kDa protein B	23.48026203	24.70197427	23.39353403	NA	23.52430002	NA	23.34500177	22.7346951	NA	NA	NA	22.23916686	18.19687869
Q9Y4F9;Q9Y4F9-2	FAM65B	Protein FAM65B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9Y4G6	TLN2	Talin-2	28.55918453	28.93507944	28.69510241	28.94582922	28.81465717	29.55725709	29.17039658	29.47790074	27.8383537	28.54802944	28.97479351	28.81962599	28.35145311
Q9Y4H2	IRS2	Insulin receptor substrate 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.46794688	NA
Q9Y4I1-2;Q9Y4I1;Q9Y4I1-3	MYO5A	Unconventional myosin-Va	25.3205405	26.24965072	26.33385977	26.13463359	26.78995488	26.3594871	25.38333087	25.3332529	27.42354606	25.83814641	27.14792443	26.73038696	26.24040003
Q9Y4J8-15;Q9Y4J8-13;Q9Y4J8-2;Q9Y4J8-14;Q9Y4J8;Q9Y4J8-6;Q9Y4J8-10;Q9Y4J8-11;Q9Y4J8-16;Q9Y4J8-5;Q9Y4J8-4;Q9Y4J8-3;Q9Y4J8-12;Q9Y4J8-8;Q9Y4J8-9;Q9Y4J8-7	DTNA	Dystrobrevin alpha	26.59172137	25.7955447	25.83512941	25.07028682	26.21377663	22.84612052	24.815802	26.03780447	23.11242588	26.45990204	23.69045129	26.02520582	25.74206706
Q9Y4K1;Q9Y4K1-2	AIM1	Absent in melanoma 1 protein	25.10549471	26.94864843	26.05470792	26.71925829	26.65153784	27.48833688	25.94887047	26.16542202	24.80438282	25.24976594	26.51394192	27.21410911	27.55516736
Q9Y4K4	MAP4K5	Mitogen-activated protein kinase kinase kinase kinase 5	16.40421388	17.95075422	18.80649608	19.43531947	19.08806647	20.89500781	17.21860071	18.74597024	16.70784899	NA	20.26461692	18.02571009	26.1613543
Q9Y4L1;Q9Y4L1-2	HYOU1	Hypoxia up-regulated protein 1	31.27824175	31.7266127	31.11220367	31.83830572	32.22043853	31.68509655	31.55405552	31.20106591	31.73230505	31.89980865	32.15498232	30.69027331	30.81508537
Q9Y4P1-6;Q9Y4P1;Q9Y4P1-2;Q9Y4P1-4;Q9Y4P1-3	ATG4B	Cysteine protease ATG4B	24.42291728	25.99766969	25.28481181	25.54567664	25.3356277	25.64521936	25.39169848	25.43093537	24.82542093	25.21723388	24.05893732	25.80843895	24.62007978
Q9Y4P3	TBL2	Transducin beta-like protein 2	27.76407024	27.64230481	27.43665252	26.95882871	27.1798588	27.51036842	27.6624778	27.91981499	27.49437299	27.45591339	27.50318613	27.53200402	27.62239478
Q9Y4P8-4;Q9Y4P8;Q9Y4P8-2;Q9Y4P8-6;Q9Y4P8-3	WIPI2	WD repeat domain phosphoinositide-interacting protein 2	23.39928172	24.4882595	25.19716782	25.53924537	25.82717801	25.90357156	20.96007904	24.58527051	23.14508428	25.21681777	25.13535561	25.40070015	24.56648674
Q9Y4R8	TELO2	Telomere length regulation protein TEL2 homolog	NA	20.90192603	22.6235563	21.62320784	19.09982641	20.04742655	26.69148852	22.58186236	22.32815996	20.61903094	NA	21.67952584	21.88088734
Q9Y4W2-2;Q9Y4W2;Q9Y4W2-3;Q9Y4W2-4	LAS1L	Ribosomal biogenesis protein LAS1L	25.78121381	26.52531728	25.53997022	26.5589154	26.13854566	27.38799943	25.80761696	26.9222958	25.3022633	25.75035534	26.14148185	25.3554971	26.21504369
Q9Y4W6	AFG3L2	AFG3-like protein 2	27.53480491	28.157966	28.2956733	28.17467959	28.65072977	29.32335292	29.07754007	28.40615815	28.80946347	28.79003452	27.92823539	27.9225727	28.64499026
Q9Y4X5	ARIH1	E3 ubiquitin-protein ligase ARIH1	26.32377962	26.84499536	26.95435891	26.45942506	26.42706074	26.43857934	26.25372377	25.48160959	27.03969007	27.06412357	25.15614804	26.23005546	25.6857748
Q9Y4Y9;Q9Y4Y9-2	LSM5	U6 snRNA-associated Sm-like protein LSm5	NA	28.69478513	29.63629689	30.27146772	28.88747956	23.01078229	29.86162154	29.45769681	NA	25.79978071	29.47605754	28.18340812	29.4013512
Q9Y4Z0	LSM4	U6 snRNA-associated Sm-like protein LSm4	27.25957011	27.39405838	27.06849594	27.7045654	27.92671206	26.84620508	27.29801462	28.06052576	27.61194734	27.09191707	27.55370957	27.22902708	27.0999216
Q9Y508;Q9Y508-2	RNF114	E3 ubiquitin-protein ligase RNF114	27.35196084	22.40336949	23.40022933	25.79538069	26.27799537	NA	24.58597029	26.58520156	25.38247902	24.53188535	27.13859341	26.09772326	26.10366112
Q9Y512	SAMM50	Sorting and assembly machinery component 50 homolog	27.55074901	28.03885611	27.52857879	27.57479251	28.19216278	28.35716475	28.38859248	28.08030066	28.51699133	27.63318248	27.5458437	27.40858817	28.33241569
Q9Y520-6;Q9Y520-4;Q9Y520-5;Q9Y520;Q9Y520-7;Q9Y520-3;Q9Y520-2	PRRC2C	Protein PRRC2C	21.19591519	21.7406294	20.03384809	23.04560706	NA	25.17051696	19.436301	19.81763869	19.8802439	22.12151304	22.44833743	21.50026958	22.86923263
Q9Y530	OARD1	O-acetyl-ADP-ribose deacetylase 1	NA	NA	NA	NA	NA	20.88434114	NA	35.21121769	34.00213064	19.03716065	NA	34.57476854	20.82236316
Q9Y535;Q9Y535-2	POLR3H	DNA-directed RNA polymerase III subunit RPC8	NA	NA	NA	NA	9.779985906	11.3621417	NA	NA	NA	NA	NA	NA	NA
Q9Y547	HSPB11	Intraflagellar transport protein 25 homolog	NA	NA	28.36354334	NA	NA	NA	NA	NA	NA	17.32079054	NA	NA	18.73648299
Q9Y548	YIPF1	Protein YIPF1	23.96167384	24.71930927	24.1483286	25.28613762	NA	26.33139274	NA	24.3347308	25.66024077	23.85128375	23.10022131	25.48661252	23.75339697
Q9Y570;Q9Y570-4;Q9Y570-2;Q9Y570-3	PPME1	Protein phosphatase methylesterase 1	27.89575328	28.43557134	28.26833059	28.11717306	28.48494009	28.78363836	27.99916937	27.86514224	27.86351116	28.31874871	28.30630405	28.59331731	28.00065291
Q9Y580	RBM7	RNA-binding protein 7	19.10493315	14.83530024	15.46443937	17.54614279	20.65152655	NA	13.74475008	14.76626768	17.76734554	25.80416741	16.06364858	19.32082318	24.6302614
Q9Y584	TIMM22	Mitochondrial import inner membrane translocase subunit Tim22	26.03455341	25.32345683	24.31007285	25.23341682	26.57081764	25.95500071	29.705055	27.90350058	28.45727474	26.58988692	26.09437983	25.57382077	25.45149307
Q9Y597-2;Q9Y597	KCTD3	BTB/POZ domain-containing protein KCTD3	16.83793275	13.9392714	12.95951409	12.90934813	18.54844663	NA	14.65066564	13.8557342	14.37746898	NA	18.24721454	16.01403166	NA
Q9Y5A7-2;Q9Y5A7	NUB1	NEDD8 ultimate buster 1	25.70750833	24.92881868	24.70842853	25.08671559	24.54898391	25.47969632	24.76267335	24.97680253	22.32647576	24.89843574	26.03147021	24.69261666	25.6571899
Q9Y5A9;Q9Y5A9-2	YTHDF2	YTH domain-containing family protein 2	17.9971862	19.8275138	18.09874877	19.40538435	28.49257811	NA	16.35938425	18.54038598	16.21865338	23.81810768	18.96716619	19.03518383	23.33062957
Q9Y5B0-4;Q9Y5B0	CTDP1	RNA polymerase II subunit A C-terminal domain phosphatase	16.89156241	20.40186152	14.35607388	22.14059467	20.718691	18.09059856	19.01315626	18.6286384	20.22846213	24.55244479	15.32753387	18.16712551	23.04432948
Q9Y5B6;Q9Y5B6-2;Q9Y5B6-4;Q9Y5B6-3	PAXBP1	PAX3- and PAX7-binding protein 1	22.66511492	21.83631121	20.24817605	23.21378777	23.2505495	23.79990972	16.71884868	20.38885574	20.42147229	23.51599509	22.1493051	22.29008249	22.05132819
Q9Y5B9	SUPT16H	FACT complex subunit SPT16	28.0578059	28.45613934	27.8683672	28.77995629	28.75361165	28.51368094	28.15260266	28.78038501	27.87329828	28.3537447	28.53828697	28.18855224	28.24436393
Q9Y5J1	UTP18	U3 small nucleolar RNA-associated protein 18 homolog	16.2633957	23.71464505	21.97964518	23.16124273	23.44691532	NA	16.27959467	24.31237212	18.85442925	23.59626061	23.27637212	20.12762589	25.54507252
Q9Y5J6	TIMM10B	Mitochondrial import inner membrane translocase subunit Tim10 B	22.84579537	21.9211319	22.36378918	22.98581563	25.4680387	NA	27.38134759	24.93772046	25.6724393	23.13879233	22.22978971	22.7386681	27.32712344
Q9Y5J7	TIMM9	Mitochondrial import inner membrane translocase subunit Tim9	26.91263495	28.4639965	28.72499662	28.24767676	28.91272541	28.03652907	29.92182697	28.67012881	29.37206956	28.14092634	28.26537836	28.221767	28.62500092
Q9Y5J9	TIMM8B	Mitochondrial import inner membrane translocase subunit Tim8 B	23.82995955	26.9237664	26.31884747	27.46751472	26.3882723	28.12833367	27.22316326	26.12728749	26.45713915	28.31838509	26.70547607	25.99762644	26.55537163
Q9Y5K5-2;Q9Y5K5-4;Q9Y5K5-3;Q9Y5K5	UCHL5	Ubiquitin carboxyl-terminal hydrolase isozyme L5	26.37906557	27.8480536	27.47537512	26.9503046	27.40748857	26.83285028	26.96965074	27.3133995	26.7062792	27.66444986	27.25249602	27.37435651	27.12985296
Q9Y5K6	CD2AP	CD2-associated protein	28.64884566	28.91794311	28.53843966	29.13215894	28.6724909	29.6598863	28.1129734	28.42451513	28.63076771	29.12294172	28.51772119	28.88151537	28.97217442
Q9Y5K8	ATP6V1D	V-type proton ATPase subunit D	26.36472628	24.5445019	27.84710882	26.20179155	27.08744411	27.18673335	30.25455925	25.56323048	26.03294275	26.7939207	27.0210863	25.85392712	25.47995247
Q9Y5L0-3;Q9Y5L0;Q9Y5L0-1;Q9Y5L0-5	TNPO3	Transportin-3	24.42104651	24.83415955	24.06438987	24.94495398	24.29101022	23.14794303	24.35615251	24.49749957	25.61595334	24.84314784	24.75433408	23.62017647	25.30702984
Q9Y5L3;Q9Y5L3-2;Q9Y5L3-3	ENTPD2	Ectonucleoside triphosphate diphosphohydrolase 2	NA	22.92070312	26.39023867	25.16800288	20.99427708	22.23821187	25.69796982	24.83906604	23.92794057	24.19475528	25.15724724	26.02887289	23.20783357
Q9Y5L4	TIMM13	Mitochondrial import inner membrane translocase subunit Tim13	28.66609412	29.31865754	29.00744066	29.31932687	29.62155836	29.63884893	30.19089075	30.12154506	29.82953918	28.98913183	28.74763372	28.45487299	28.90312457
Q9Y5M8	SRPRB	Signal recognition particle receptor subunit beta	26.981103	28.04213589	27.56611626	27.52665561	27.23859275	27.14793529	27.59684177	28.06618897	26.64894875	26.64226541	27.84528368	26.94844304	27.25781474
Q9Y5P4-2;Q9Y5P4;Q9Y5P4-3	COL4A3BP	Collagen type IV alpha-3-binding protein	26.04543771	26.20676522	25.57093721	25.67470123	26.39585756	27.91834689	26.13679405	26.3189738	27.49040512	27.18946421	26.08624271	26.46444822	25.83023373
Q9Y5P6;Q9Y5P6-2	GMPPB	Mannose-1-phosphate guanyltransferase beta	28.98906378	29.84550858	30.25045812	29.39125497	29.55081918	30.39359015	29.51641173	29.94837521	29.70994426	29.8773454	29.89922729	30.08883533	28.92928771
Q9Y5Q5-2;Q9Y5Q5	CORIN	"Atrial natriuretic peptide-converting enzyme;Atrial natriuretic peptide-converting enzyme, N-terminal propeptide;Atrial natriuretic peptide-converting enzyme, activated protease fragment;Atrial natriuretic peptide-converting enzyme, 180 kDa soluble fragment;Atrial natriuretic peptide-converting enzyme, 160 kDa soluble fragment;Atrial natriuretic peptide-converting enzyme, 100 kDa soluble fragment"	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.70953059	NA	NA	20.36008337
Q9Y5Q8;Q9Y5Q8-3;Q9Y5Q8-2	GTF3C5	General transcription factor 3C polypeptide 5	22.63990295	25.62481226	22.52261417	25.54371718	24.40394319	24.81963825	22.03539441	25.71881651	22.9438548	24.71606819	25.78722117	21.91881252	26.18395779
Q9Y5Q9;Q9Y5Q9-2	GTF3C3	General transcription factor 3C polypeptide 3	21.99062837	24.25958145	19.61573102	25.22138472	22.88340373	23.42560289	21.98257383	24.90890782	24.98434312	21.13641169	18.80489466	22.05411508	24.4385403
