chr	start	end	persistence_left	persistence_right	type	w
chr1	24840000	25280000	8	18	domain	3
chr1	25280000	25400000	18	18	gap	3
chr1	25400000	25560000	18	1	domain	3
chr1	25560000	25840000	1	8	domain	3
chr1	25840000	26000000	8	11	boundary,domain	3
chr1	26000000	26160000	11	8	boundary,domain	3
chr1	26160000	26440000	8	18	boundary,domain	3
chr1	26440000	26800000	18	1		3
chr1	26800000	26920000	1	18		3
chr1	26920000	27280000	18	8		3
chr1	27280000	27400000	8	7	boundary,domain	3
chr1	27400000	27720000	7	18	domain	3
chr1	27720000	28240000	18	18	boundary,domain	3
chr1	28240000	28640000	18	8	boundary,domain	3
chr1	28640000	28880000	8	4	domain	3
chr1	28880000	29240000	4	18		3
chr1	29240000	30160000	18	1	domain	3
chr1	30160000	30720000	1	18	domain	3
chr1	30720000	30920000	18	16	boundary,domain	3
chr1	30920000	31160000	16	6		3
chr1	31160000	31360000	6	2	domain	3
chr1	31360000	31600000	2	18		3
chr1	31600000	31800000	18	1		3
chr1	31800000	32080000	1	17		3
chr1	32080000	32200000	17	4	boundary,domain	3
chr1	32200000	32360000	4	18		3
chr1	32360000	32880000	18	18		3
chr1	32880000	33120000	18	18	boundary,domain	3
chr1	33120000	33480000	18	11	boundary,domain	3
chr1	33480000	33600000	11	11		3
chr1	33600000	33760000	11	1	domain	3
chr1	33760000	34160000	1	7	domain	3
chr1	34160000	34800000	7	18	domain	3
chr1	34800000	35200000	18	1	domain	3
chr1	35200000	35840000	1	11	domain	3
chr1	35840000	36080000	11	18	boundary,domain	3
chr1	36080000	36480000	18	18	boundary,domain	3
chr1	36480000	36760000	18	1	domain	3
chr1	36760000	37440000	1	18	domain	3
chr1	37440000	37600000	18	1		3
chr1	37600000	37720000	1	18		3
chr1	37720000	38000000	18	18		3
chr1	38000000	38840000	18	18	domain	3
chr1	38840000	39080000	18	3	domain	3
chr1	39080000	39600000	3	18	domain	3
chr1	39600000	39800000	18	18		3
chr1	39800000	40040000	18	18	boundary,domain	3
chr1	40040000	40440000	18	1		3
chr1	40440000	40560000	1	18		3
chr1	40560000	41000000	18	18	boundary,domain	3
chr1	41000000	41240000	18	18	boundary,domain	3
chr1	41240000	41520000	18	18	boundary,domain	3
chr1	41520000	42120000	18	10	domain	3
chr1	42120000	42800000	10	18	domain	3
chr1	42800000	43160000	18	18	boundary,domain	3
chr1	43160000	43440000	18	14	domain	3
chr1	43440000	43720000	14	7	domain	3
chr1	43720000	44040000	7	18	domain	3
chr1	44040000	44360000	18	1	domain	3
chr1	44360000	44720000	1	18	domain	3
chr1	44720000	45320000	18	18		3
chr1	45320000	45520000	18	18	boundary,domain	3
chr1	45520000	45880000	18	1	domain	3
chr1	45880000	46240000	1	1	domain	3
chr1	46240000	46400000	1	5		3
chr1	46400000	46600000	5	1	domain	3
chr1	46600000	46840000	1	18	domain	3
chr1	46840000	47160000	18	18	gap	3
chr1	47160000	47440000	18	4	domain	3
chr1	47440000	47720000	4	11	domain	3
chr1	47720000	48000000	11	2	domain	3
chr1	48000000	48080000	2	17		3
chr1	48080000	48240000	17	13	boundary,domain	3
chr1	48240000	48520000	13	18	boundary,domain	3
chr1	48520000	48880000	18	16	domain	3
chr1	48880000	49120000	16	2	domain	3
chr1	49120000	49600000	2	2	domain	3
chr1	49600000	50080000	2	1	domain	3
chr1	50080000	50360000	1	18	domain	3
chr1	50360000	50760000	18	5		3
chr1	50760000	51240000	5	18	domain	3
chr1	51240000	51880000	18	18	boundary,domain	3
chr1	51880000	52040000	18	17	boundary,domain	3
chr1	52040000	52720000	17	11	domain	3
chr1	52720000	53240000	11	18	domain	3
chr1	53240000	53400000	18	14		3
chr1	53400000	53840000	14	18	domain	3
chr1	53840000	54040000	18	7	boundary,domain	3
chr1	54040000	54400000	7	1	domain	3
chr1	54400000	54520000	1	6	domain	3
chr1	54520000	54880000	6	4	domain	3
chr1	54880000	55040000	4	18		3
chr1	55040000	55280000	18	15		3
chr1	55280000	56600000	15	3	domain	3
chr1	56600000	56840000	3	18	domain	3
chr1	56840000	58200000	18	3	domain	3
chr1	58200000	58480000	3	15	domain	3
chr1	58480000	58680000	15	18	boundary,domain	3
chr1	58680000	59280000	18	1	domain	3
chr1	59280000	59840000	1	18	domain	3
chr1	59840000	59960000	18	7	boundary,domain	3
chr1	59960000	60160000	7	1	domain	3
chr1	60160000	61040000	1	6		3
chr1	61040000	61680000	6	2	domain	3
chr1	61680000	62120000	2	15		3
chr1	62120000	62440000	15	18		3
chr1	62440000	62800000	18	18	domain	3
chr1	62800000	63320000	18	6	domain	3
chr1	63320000	63560000	6	18	domain	3
chr1	63560000	64240000	18	18	domain	3
chr1	64240000	64680000	18	4	domain	3
chr1	64680000	64880000	4	8	domain	3
chr1	64880000	65040000	8	16	boundary,domain	3
chr1	65040000	65200000	16	8	boundary,domain	3
chr1	65200000	65440000	8	2	domain	3
chr1	65440000	66240000	2	6	domain	3
chr1	66240000	66480000	6	8	domain	3
chr1	66480000	66760000	8	18		3
chr1	66760000	66920000	18	1	domain	3
chr1	66920000	67520000	1	18	domain	3
chr1	67520000	67760000	18	4	domain	3
chr1	67760000	68120000	4	5	domain	3
chr1	68120000	68360000	5	3	domain	3
chr1	68360000	69760000	3	7		3
chr1	69760000	70520000	7	17	domain	3
chr1	70520000	71080000	17	18	domain	3
chr1	71080000	71560000	18	9	domain	3
chr1	71560000	72280000	9	18	domain	3
chr1	72280000	72360000	18	18	gap	3
chr1	72360000	72600000	18	3	domain	3
chr1	72600000	73480000	3	1	domain	3
chr1	73480000	73680000	1	7	domain	3
chr1	73680000	74040000	7	11	domain	3
chr1	74040000	74520000	11	1	domain	3
chr1	74520000	74800000	1	18	domain	3
chr1	74800000	75200000	18	15		3
chr1	75200000	75680000	15	4	domain	3
chr1	75680000	75840000	4	18	domain	3
chr1	75840000	76160000	18	2	domain	3
chr1	76160000	76320000	2	1	domain	3
chr1	76320000	76880000	1	3	domain	3
chr1	76880000	77120000	3	18	domain	3
chr1	77120000	77560000	18	7	domain	3
chr1	77560000	77680000	7	4	boundary,domain	3
chr1	77680000	78000000	4	17	domain	3
chr1	78000000	78120000	17	16	boundary,domain	3
chr1	78120000	78360000	16	2	domain	3
chr1	78360000	78720000	2	18	domain	3
chr1	78720000	79240000	18	9		3
chr1	79240000	79480000	9	2	domain	3
chr1	79480000	80160000	2	11	domain	3
chr1	80160000	81320000	11	12	domain	3
chr1	81320000	81520000	12	1	domain	3
chr1	81520000	81800000	1	9	domain	3
chr1	81800000	82480000	9	1	domain	3
chr1	82480000	82760000	1	1	domain	3
chr1	82760000	83120000	1	18	domain	3
chr1	83120000	83480000	18	18	gap	3
chr1	83480000	83880000	18	7	domain	3
chr1	83880000	84120000	7	3	domain	3
chr1	84120000	84760000	3	1	domain	3
chr1	84760000	84960000	1	5	domain	3
chr1	84960000	85280000	5	18		3
chr1	85280000	85600000	18	3	domain	3
chr1	85600000	86200000	3	1		3
chr1	86200000	86360000	1	18	domain	3
chr1	86360000	86720000	18	16	domain	3
chr1	86720000	87120000	16	18	domain	3
chr1	87120000	87320000	18	3	domain	3
chr1	87320000	88000000	3	5	domain	3
chr1	88000000	88320000	5	4	domain	3
chr1	88320000	88640000	4	16		3
chr1	88640000	88960000	16	9		3
chr1	88960000	89400000	9	18	domain	3
chr1	89400000	89440000	18	18	gap	3
chr1	89440000	89800000	18	6	domain	3
chr1	89800000	90040000	6	13	domain	3
chr1	90040000	90600000	13	13		3
chr1	90600000	90720000	13	1	domain	3
chr1	90720000	91400000	1	18		3
chr1	91400000	91920000	18	18	domain	3
chr1	91920000	92280000	18	6	domain	3
chr1	92280000	92600000	6	1	domain	3
chr1	92600000	92840000	1	17		3
chr1	92840000	93000000	17	13	boundary,domain	3
chr1	93000000	93080000	13	15	boundary,domain	3
chr1	93080000	93440000	15	1	domain	3
chr1	93440000	93640000	1	2	domain	3
chr1	93640000	93880000	2	18	domain	3
chr1	93880000	94040000	18	1	domain	3
chr1	94040000	94360000	1	2	domain	3
chr1	94360000	94480000	2	18	domain	3
chr1	94480000	94840000	18	18	domain	3
chr1	94840000	95080000	18	18	boundary,domain	3
chr1	95080000	95240000	18	18	boundary,domain	3
chr1	95240000	95480000	18	2	domain	3
chr1	95480000	96240000	2	3	domain	3
chr1	96240000	96880000	3	3	domain	3
chr1	96880000	96960000	3	15	boundary,domain	3
chr1	96960000	98040000	15	6	domain	3
chr1	98040000	98560000	6	18	domain	3
chr1	98560000	99160000	18	10	domain	3
chr1	99160000	99480000	10	3	domain	3
chr1	99480000	99760000	3	18	domain	3
chr1	99760000	100520000	18	16	domain	3
chr1	100520000	100880000	16	18	domain	3
chr1	100880000	101320000	18	1	domain	3
chr1	101320000	101400000	1	18	domain	3
chr1	101400000	101640000	18	2	domain	3
chr1	101640000	101880000	2	8	domain	3
chr1	101880000	102640000	8	4		3
chr1	102640000	102800000	4	3		3
chr1	102800000	103000000	3	9	domain	3
chr1	103000000	103600000	9	18	domain	3
chr1	103600000	103880000	18	18	gap	3
chr1	103880000	104040000	18	1		3
chr1	104040000	104120000	1	3		3
chr1	104120000	104600000	3	12	domain	3
chr1	104600000	104760000	12	9		3
chr1	104760000	105280000	9	1	domain	3
chr1	105280000	105760000	1	6	domain	3
chr1	105760000	105960000	6	17		3
chr1	105960000	106280000	17	11	domain	3
chr1	106280000	106480000	11	2	domain	3
chr1	106480000	107200000	2	18	domain	3
chr1	107200000	107520000	18	2	domain	3
chr1	107520000	107760000	2	8	domain	3
chr1	107760000	108200000	8	18	domain	3
chr1	108200000	108480000	18	18	gap	3
chr1	108480000	108680000	18	2	domain	3
chr1	108680000	109280000	2	3	domain	3
chr1	109280000	109480000	3	2	domain	3
chr1	109480000	109680000	2	18	domain	3
chr1	109680000	109720000	18	18	gap	3
chr1	109720000	110040000	18	5	domain	3
chr1	110040000	110200000	5	1	domain	3
chr1	110200000	110520000	1	17	domain	3
chr1	110520000	110800000	17	3	domain	3
chr1	110800000	111440000	3	18		3
chr1	111440000	111800000	18	7	domain	3
chr1	111800000	112000000	7	6	domain	3
chr1	112000000	112360000	6	18	domain	3
chr1	112360000	112720000	18	18	boundary,domain	3
chr1	112720000	112880000	18	1		3
chr1	112880000	113080000	1	18		3
chr1	113080000	113720000	18	4	domain	3
chr1	113720000	113960000	4	4	domain	3
chr1	113960000	114320000	4	9	domain	3
chr1	114320000	114560000	9	1	domain	3
chr1	114560000	114800000	1	15	domain	3
chr1	114800000	115120000	15	6	domain	3
chr1	115120000	115480000	6	1	domain	3
chr1	115480000	115600000	1	18	domain	3
chr1	115600000	115800000	18	15	boundary,domain	3
chr1	115800000	116000000	15	1	domain	3
chr1	116000000	116120000	1	9	domain	3
chr1	116120000	116360000	9	1	domain	3
chr1	116360000	116600000	1	18	domain	3
chr1	116600000	116640000	18	18	gap	3
chr1	116640000	117080000	18	8	domain	3
chr1	117080000	117520000	8	3	domain	3
chr1	117520000	117960000	3	18	domain	3
chr1	117960000	118200000	18	2	domain	3
chr1	118200000	119600000	2	5	domain	3
chr1	119600000	119720000	5	3	boundary,domain	3
chr1	119720000	119960000	3	18	domain	3
chr1	119960000	143520000	18	18	gap	3
chr1	143520000	143760000	18	18	domain	3
chr1	143760000	145840000	18	18	gap	3
chr1	145840000	146040000	18	18	domain	3
chr1	146040000	147040000	18	18	gap	3
chr1	147040000	147240000	18	2	domain	3
chr1	147240000	147440000	2	7	domain	3
chr1	147440000	147680000	7	2	domain	3
chr1	147680000	147920000	2	18	domain	3
chr1	147920000	149880000	18	18	gap	3
chr1	149880000	150280000	18	8	domain	3
chr1	150280000	151040000	8	13	domain	3
chr1	151040000	151200000	13	18		3
chr1	151200000	151400000	18	10	boundary,domain	3
chr1	151400000	151880000	10	6		3
chr1	151880000	152040000	6	10	boundary,domain	3
chr1	152040000	152240000	10	1	domain	3
chr1	152240000	152560000	1	18	domain	3
chr1	152560000	152640000	18	18	gap	3
chr1	152640000	152880000	18	1	domain	3
chr1	152880000	153240000	1	5	domain	3
chr1	153240000	153480000	5	6		3
chr1	153480000	153640000	6	18		3
chr1	153640000	154000000	18	15	boundary,domain	3
chr1	154000000	154160000	15	2		3
chr1	154160000	154280000	2	17		3
chr1	154280000	154560000	17	4	domain	3
chr1	154560000	154920000	4	3	domain	3
chr1	154920000	155080000	3	10	domain	3
chr1	155080000	155200000	10	18		3
chr1	155200000	155640000	18	7	domain	3
chr1	155640000	156080000	7	18		3
chr1	156080000	156320000	18	18		3
chr1	156320000	156720000	18	18		3
chr1	156720000	156960000	18	15		3
chr1	156960000	157160000	15	11	boundary,domain	3
chr1	157160000	157520000	11	18	boundary,domain	3
chr1	157520000	157920000	18	9	domain	3
chr1	157920000	158200000	9	16	boundary,domain	3
chr1	158200000	158520000	16	5	domain	3
chr1	158520000	159080000	5	18		3
chr1	159080000	159240000	18	2	domain	3
chr1	159240000	159800000	2	8	domain	3
chr1	159800000	159920000	8	3		3
chr1	159920000	160040000	3	18	boundary,domain	3
chr1	160040000	160400000	18	18	boundary,domain	3
chr1	160400000	160640000	18	13	boundary,domain	3
chr1	160640000	161000000	13	7	domain	3
chr1	161000000	161160000	7	4	boundary,domain	3
chr1	161160000	161440000	4	18	domain	3
chr1	161440000	161680000	18	18	gap	3
chr1	161680000	162040000	18	6	domain	3
chr1	162040000	162400000	6	1	domain	3
chr1	162400000	162800000	1	18		3
chr1	162800000	163360000	18	18	domain	3
chr1	163360000	163520000	18	1	domain	3
chr1	163520000	163720000	1	2	domain	3
chr1	163720000	164560000	2	3	domain	3
chr1	164560000	164800000	3	4	domain	3
chr1	164800000	165120000	4	18	domain	3
chr1	165120000	165360000	18	16		3
chr1	165360000	165600000	16	18	boundary,domain	3
chr1	165600000	165920000	18	18	boundary,domain	3
chr1	165920000	166120000	18	1	domain	3
chr1	166120000	166480000	1	6	domain	3
chr1	166480000	166840000	6	18		3
chr1	166840000	167040000	18	13		3
chr1	167040000	167240000	13	5		3
chr1	167240000	167560000	5	17		3
chr1	167560000	167720000	17	18	boundary,domain	3
chr1	167720000	168320000	18	13	boundary,domain	3
chr1	168320000	168560000	13	11	boundary,domain	3
chr1	168560000	169240000	11	18	domain	3
chr1	169240000	169280000	18	18	gap	3
chr1	169280000	169560000	18	1	domain	3
chr1	169560000	169800000	1	1	domain	3
chr1	169800000	169880000	1	12	domain	3
chr1	169880000	170080000	12	1	domain	3
chr1	170080000	170960000	1	18	domain	3
chr1	170960000	171240000	18	2		3
chr1	171240000	171480000	2	18		3
chr1	171480000	171760000	18	17		3
chr1	171760000	172000000	17	9	boundary,domain	3
chr1	172000000	172440000	9	13	domain	3
chr1	172440000	172720000	13	18	boundary,domain	3
chr1	172720000	173320000	18	10	domain	3
chr1	173320000	173400000	10	12	boundary,domain	3
chr1	173400000	173720000	12	2	domain	3
chr1	173720000	174240000	2	18	domain	3
chr1	174240000	174760000	18	10	domain	3
chr1	174760000	175000000	10	18	boundary,domain	3
chr1	175000000	175320000	18	13		3
chr1	175320000	175880000	13	6	domain	3
chr1	175880000	176320000	6	15		3
chr1	176320000	176560000	15	1	domain	3
chr1	176560000	176880000	1	16	domain	3
chr1	176880000	177960000	16	18	domain	3
chr1	177960000	178280000	18	10		3
chr1	178280000	178520000	10	6	domain	3
chr1	178520000	178760000	6	3	domain	3
chr1	178760000	179040000	3	18	domain	3
chr1	179040000	179400000	18	7	domain	3
chr1	179400000	179680000	7	18	domain	3
chr1	179680000	179840000	18	18	boundary,domain	3
chr1	179840000	180200000	18	18	boundary,domain	3
chr1	180200000	180480000	18	18	boundary,domain	3
chr1	180480000	180880000	18	7	domain	3
chr1	180880000	181160000	7	18	domain	3
chr1	181160000	181440000	18	18	boundary,domain	3
chr1	181440000	182080000	18	18	domain	3
chr1	182080000	182440000	18	9	domain	3
chr1	182440000	182600000	9	10	boundary,domain	3
chr1	182600000	182840000	10	18	boundary,domain	3
chr1	182840000	183280000	18	7	domain	3
chr1	183280000	183640000	7	18	domain	3
chr1	183640000	183960000	18	13		3
chr1	183960000	184040000	13	6	domain	3
chr1	184040000	184240000	6	2	domain	3
chr1	184240000	184720000	2	18	domain	3
chr1	184720000	185000000	18	12	boundary,domain	3
chr1	185000000	185160000	12	16	boundary,domain	3
chr1	185160000	185720000	16	15	domain	3
chr1	185720000	186320000	15	18	domain	3
chr1	186320000	186480000	18	1	domain	3
chr1	186480000	187040000	1	18	domain	3
chr1	187040000	187240000	18	3	domain	3
chr1	187240000	188160000	3	3	domain	3
chr1	188160000	188760000	3	1	domain	3
chr1	188760000	188960000	1	2	domain	3
chr1	188960000	189200000	2	3	domain	3
chr1	189200000	189600000	3	1	domain	3
chr1	189600000	190360000	1	3	domain	3
chr1	190360000	190760000	3	1		3
chr1	190760000	191200000	1	5	domain	3
chr1	191200000	191480000	5	1	domain	3
chr1	191480000	191680000	1	1	domain	3
chr1	191680000	192000000	1	3	domain	3
chr1	192000000	192280000	3	1	domain	3
chr1	192280000	192440000	1	18		3
chr1	192440000	192640000	18	2	domain	3
chr1	192640000	192800000	2	2	domain	3
chr1	192800000	193080000	2	18	domain	3
chr1	193080000	193400000	18	3	domain	3
chr1	193400000	194600000	3	2	domain	3
chr1	194600000	194840000	2	2		3
chr1	194840000	195160000	2	3	domain	3
chr1	195160000	195600000	3	11		3
chr1	195600000	195760000	11	6	boundary,domain	3
chr1	195760000	195880000	6	9		3
chr1	195880000	196080000	9	10	domain	3
chr1	196080000	196360000	10	2	domain	3
chr1	196360000	196760000	2	18	domain	3
chr1	196760000	196960000	18	18	gap	3
chr1	196960000	197520000	18	1	domain	3
chr1	197520000	197680000	1	18	domain	3
chr1	197680000	197720000	18	18	gap	3
chr1	197720000	197920000	18	2	domain	3
chr1	197920000	198720000	2	18	domain	3
chr1	198720000	199120000	18	4	domain	3
chr1	199120000	199400000	4	1	domain	3
chr1	199400000	199640000	1	13		3
chr1	199640000	200000000	13	1	domain	3
chr1	200000000	200280000	1	3	domain	3
chr1	200280000	200560000	3	18	domain	3
chr1	200560000	200880000	18	17	boundary,domain	3
chr1	200880000	201160000	17	2		3
chr1	201160000	201240000	2	18		3
chr1	201240000	201440000	18	18	boundary,domain	3
chr1	201440000	201520000	18	1		3
chr1	201520000	201840000	1	18		3
chr1	201840000	202000000	18	13	boundary,domain	3
chr1	202000000	202160000	13	18	boundary,domain	3
chr1	202160000	202320000	18	16	boundary,domain	3
chr1	202320000	202480000	16	1	domain	3
chr1	202480000	202720000	1	4	domain	3
chr1	202720000	203000000	4	18		3
chr1	203000000	203240000	18	15	boundary,domain	3
chr1	203240000	203480000	15	13	domain	3
chr1	203480000	203800000	13	18	domain	3
chr1	203800000	204160000	18	7	domain	3
chr1	204160000	204400000	7	18	domain	3
chr1	204400000	204520000	18	18	boundary,domain	3
chr1	204520000	204800000	18	3	domain	3
chr1	204800000	204960000	3	7	domain	3
chr1	204960000	205120000	7	1	domain	3
chr1	205120000	205560000	1	9	domain	3
chr1	205560000	205760000	9	7		3
chr1	205760000	206160000	7	18	domain	3
chr1	206160000	206400000	18	18	gap	3
chr1	206400000	207040000	18	9	domain	3
chr1	207040000	207520000	9	18	domain	3
chr1	207520000	207560000	18	18	gap	3
chr1	207560000	207800000	18	3	domain	3
chr1	207800000	207960000	3	5	domain	3
chr1	207960000	208280000	5	14	domain	3
chr1	208280000	208640000	14	6	domain	3
chr1	208640000	208720000	6	1	domain	3
chr1	208720000	209200000	1	12	domain	3
chr1	209200000	209560000	12	18	domain	3
chr1	209560000	209840000	18	18	boundary,domain	3
chr1	209840000	210000000	18	14	boundary,domain	3
chr1	210000000	211160000	14	7		3
chr1	211160000	211280000	7	15	boundary,domain	3
chr1	211280000	211520000	15	2		3
chr1	211520000	211680000	2	16		3
chr1	211680000	212040000	16	9	domain	3
chr1	212040000	212280000	9	1	domain	3
chr1	212280000	212480000	1	18	domain	3
chr1	212480000	212800000	18	2	boundary,domain	3
chr1	212800000	213560000	2	1		3
chr1	213560000	214200000	1	18	domain	3
chr1	214200000	214360000	18	2		3
chr1	214360000	214640000	2	18		3
chr1	214640000	215160000	18	5	domain	3
chr1	215160000	215520000	5	4	domain	3
chr1	215520000	215640000	4	18	boundary,domain	3
chr1	215640000	216200000	18	9	domain	3
chr1	216200000	217400000	9	4	domain	3
chr1	217400000	217720000	4	8	domain	3
chr1	217720000	218280000	8	18	domain	3
chr1	218280000	219000000	18	1	domain	3
chr1	219000000	219160000	1	2	domain	3
chr1	219160000	219600000	2	8	domain	3
chr1	219600000	219840000	8	18	boundary,domain	3
chr1	219840000	220200000	18	9	boundary,domain	3
chr1	220200000	221240000	9	5	domain	3
chr1	221240000	221440000	5	17	domain	3
chr1	221440000	222480000	17	18	domain	3
chr1	222480000	222520000	18	18	gap	3
chr1	222520000	222720000	18	2	domain	3
chr1	222720000	223120000	2	12	domain	3
chr1	223120000	223560000	12	18	domain	3
chr1	223560000	223600000	18	18	gap	3
chr1	223600000	223680000	18	2	domain	3
chr1	223680000	223880000	2	18	domain	3
chr1	223880000	224040000	18	18	gap	3
chr1	224040000	224480000	18	8	domain	3
chr1	224480000	224920000	8	10	domain	3
chr1	224920000	225440000	10	18	domain	3
chr1	225440000	225760000	18	2	domain	3
chr1	225760000	226040000	2	11	domain	3
chr1	226040000	226400000	11	18		3
chr1	226400000	226600000	18	5	boundary,domain	3
chr1	226600000	226840000	5	13	domain	3
chr1	226840000	227440000	13	10	domain	3
chr1	227440000	227720000	10	3	domain	3
chr1	227720000	227960000	3	18	domain	3
chr1	227960000	228000000	18	18	gap	3
chr1	228000000	228560000	18	18	domain	3
chr1	228560000	228640000	18	18	gap	3
chr1	228640000	229280000	18	12	domain	3
chr1	229280000	229520000	12	12		3
chr1	229520000	229640000	12	8		3
chr1	229640000	230360000	8	17	domain	3
